Type ouvrage;Code ligne 1;Nom ligne 1;Etat;TENSION;Source donnée;Nombre circuit;Code ligne 2;Nom ligne 2;Code ligne 3;Nom ligne 3;Code ligne 4;Nom ligne 4;Code ligne 5;Nom ligne 5
AERIEN;BLYE L31SAISS;LIAISON 63kV N0 1 BLYE-SAISSE (LA);EN EXPLOITATION;63kV;RTE;1;;;;;;;;
AERIEN;REMISL72TERRI;LIAISON 400kV N0 2 REMISE - TERRIER;EN EXPLOITATION;400kV;RTE;1;;;;;;;;
AERIEN;SSLUZL31ZNEGR;LIAISON 63kV N0 1 MOUSSEROLLES-NEGRESSE-ST JEAN DE LUZ;EN EXPLOITATION;63kV;RTE;1;;;;;;;;
AERIEN;BAULEL31GUERS;LIAISON 63kV N0 1 BAULE (LA)(LA BAULE-ESCOUBLAC)-GUERSAC;EN EXPLOITATION;63kV;RTE;2;BAULEL32GUERS;LIAISON 63kV N0 2 BAULE (LA)(LA BAULE-ESCOUBLAC)-GUERSAC;;;;;;
AERIEN;SSVINL31VIAS;LIAISON 63kV N0 1 ST-VINCENT-VIAS;EN EXPLOITATION;63kV;RTE;2;SSVINL32ZBEZ5;LIAISON 63kV N0 2 BEZIERS(S.N.C.F.)-SAUCLIERES-ST-VINCENT;;;;;;
AERIEN;SIRMIL41ZBRAN;LIAISON 90kV N0 1 PALLUAU-ROCHE-SUR-YON (LA)-SIRMIERE;EN EXPLOITATION;90kV;RTE;1;;;;;;;;
AERIEN;COMPIL31MATZ;LIAISON 63kV N0 1 COMPIEGNE-MATZ (RESSONS SUR);EN EXPLOITATION;63kV;RTE;1;;;;;;;;
AERIEN;GEN.PL71VIELM;LIAISON 400kV N0 1 GENISSIAT-POSTE - VIELMOULIN;EN EXPLOITATION;400kV;RTE;2;GEN.PL73VIELM;LIAISON 400kV N0 3 GENISSIAT-POSTE - VIELMOULIN;;;;;;
AERIEN;PASSAL31ZPASS;LIAISON 63kV N0 1 BRILLANNE (LA)-PASSAIRE-REPASSE (LA);EN EXPLOITATION;63kV;RTE;1;;;;;;;;
AERIEN;JALISL31V.FEZ;LIAISON 63kV N0 1 JALIS-VIC-FEZENSAC;EN EXPLOITATION;63kV;RTE;2;JALISL32V.FEZ;LIAISON 63kV N0 2 JALIS-VIC-FEZENSAC;;;;;;
AERIEN;B.ROCL31VIELM;LIAISON 63kV N0 1 BAULME-LA-ROCHE-VIELMOULIN;EN EXPLOITATION;63kV;RTE;1;;;;;;;;
AERIEN;M.BRUL31ZSSCY;LIAISON 63kV N0 1 ARGELES-SUR-MER-MAS-BRUNO-ST-CYPRIEN;EN EXPLOITATION;63kV;RTE;2;M.BRUL32ZPER5;LIAISON 63kV N0 2 CABESTANY - MAS-BRUNO - PERPIGNAN;;;;;;
AERIEN;MTJAYL42ZPROV;LIAISON 90kV N0 2 MONTJAY - PROVENCE - VILLEJUST;EN EXPLOITATION;90kV;RTE;1;;;;;;;;
AERIEN;ARNAGL61ZQUI5;LIAISON 225kV N0 1 ARNAGE - CLAIRE-FONTAINE - QUINTES (LES);EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;LOSCOL31SSREN;LIAISON 63kV N0 1 LOSCOAT-ST-RENAN;EN EXPLOITATION;63kV;RTE;1;;;;;;;;
AERIEN;C.RHOL31MTMAR;LIAISON 63kV N0 1 CHATEAUNEUF-DU-RHONE - MONTMARTEL;EN EXPLOITATION;63kV;RTE;2;C.RHOL31MTMAR;LIAISON 63kV N0 1 CHATEAUNEUF-DU-RHONE - MONTMARTEL;;;;;;
AERIEN;CHAI5L42CORDY;LIAISON 90kV N0 2 CHAINEAU (LA)-CORDY;EN EXPLOITATION;90kV;RTE;1;;;;;;;;
AERIEN;VAILLL31ZVAIL;LIAISON 63kV N0 1 FORTAIE (LA)-SANCERRE-VAILLY;EN EXPLOITATION;63kV;RTE;1;;;;;;;;
AERIEN;BOUDEL31L.MON;LIAISON 63kV N0 1 BOUDEYRE-LAURAC-MONTREAL;EN EXPLOITATION;63kV;RTE;1;;;;;;;;
AERIEN;COQUAL43VALLE;LIAISON 90kV N0 3 COQUAINVILLIERS-VALLEE (LA);EN EXPLOITATION;90kV;RTE;1;;;;;;;;
AERIEN;TERRIL61V.SEP;LIAISON 225kV N0 1 TERRIER - VILLERS-SAINT-SEPULCRE;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;MOUGIL31ZPINE;LIAISON 63kV N0 1 BOCCA (LA) - MOUGINS - PINEDE (LA);EN EXPLOITATION;63kV;RTE;1;;;;;;;;
AERIEN;MALECL61PLISO;LIAISON 225kV N0 1 MALECOT-PLISON;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;M.SEIL41ROMIL;LIAISON 90kV N0 1 MERY-SUR-SEINE-ROMILLY;EN EXPLOITATION;90kV;RTE;2;BARBUL31ROMIL;LIAISON 63kV N0 1 BARBUISE-ROMILLY;;;;;;
AERIEN;C.FRAL31ZM.MI;LIAISON 63kV N0 1 CIMENTS-FRANCAIS-JONQUIERES-MAS DE MICHEL;EN EXPLOITATION;63kV;RTE;1;;;;;;;;
AERIEN;CIROLL71GATI5;LIAISON 400kV N0 1 CIROLLIERS - GATINAIS;EN EXPLOITATION;400kV;RTE;1;;;;;;;;
AERIEN;COUDOL62GARD7;LIAISON 225kV N0 2 COUDON (LE)-GARDE (LA);EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;C.BAPL31MERY;LIAISON 63kV N0 1 CROIX-BAPTISTE (LA) - MERY (CIE GLE EAUX A MERY-SUR-OISE);EN EXPLOITATION;63kV;RTE;1;;;;;;;;
AERIEN;CONTEL31ZSSRI;LIAISON 63kV N0 1 CONTES - COURBAISSE (LA) - ST-JEAN-LA-RIVIERE;EN EXPLOITATION;63kV;RTE;2;CONTEL31ZSSRI;LIAISON 63kV N0 1 CONTES - COURBAISSE (LA) - ST-JEAN-LA-RIVIERE;;;;;;
AERIEN;.CTLOL31FINS;LIAISON 63kV N0 1 CHATELOT (LE)-FINS (LES);EN EXPLOITATION;63kV;RTE;1;;;;;;;;
AERIEN;LOUPEL41PHELI;LIAISON 90kV N0 1 LOUPE (LA)-PHELIBON;EN EXPLOITATION;90kV;RTE;2;CZVILL42LOUPE;LIAISON 90kV N0 2 COURVILLE-LOUPE (LA);;;;;;
AERIEN;HASTIL32ZHAST;LIAISON 63kV N0 1 BRUGES-HASTIGNAN 1-HASTIGNAN 2;EN EXPLOITATION;63kV;RTE;1;;;;;;;;
AERIEN;BLOTTL31ZBLOT;LIAISON 63kV N0 1 CARQUEFOU - LION D OR - BLOTTEREAU;EN EXPLOITATION;63kV;RTE;1;;;;;;;;
AERIEN;AUSSOL31BISSO;LIAISON 63kV N0 1 AUSSOIS-BISSORTE;EN EXPLOITATION;63kV;RTE;1;;;;;;;;
AERIEN;BXVAIL32PATIS;LIAISON 63kV N0 2 BEAUVAIS-PATIS;EN EXPLOITATION;63kV;RTE;1;;;;;;;;
AERIEN;LONG6L21ZGLAN;LIAISON 45kV N0 1 GLANDON-LONGEFAN-ST-AVRE;EN EXPLOITATION;45kV;RTE;1;;;;;;;;
AERIEN;ROUMOL61ZSSCR;LIAISON 225kV N0 1 QUINSON - ROUMOULES - STE-CROIX - STE-TULLE;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;REPASL31SSTUL;LIAISON 63kV N0 1 REPASSE (LA)-STE-TULLE;EN EXPLOITATION;63kV;RTE;2;REPASL31ZPASS;LIAISON 63kV N0 1 BRILLANNE (LA)-PASSAIRE-REPASSE (LA);;;;;;
AERIEN;SSAG5L31TREGU;LIAISON 63kV N0 1 ST-AGATHON-TREGUEUX;EN EXPLOITATION;63kV;RTE;1;;;;;;;;
AERIEN;P.SEPL61SAINN;LIAISON 225kV N0 1 PONT-SEPT-SAINNEVILLE;EN EXPLOITATION;225kV;RTE;2;MTIVIL41P.SEP;LIAISON 90kV N0 1 MONTIVILLIERS-PONT-SEPT;;;;;;
AERIEN;BLARIL41HAZEB;LIAISON 90kV N0 1 BLARINGHEM-HAZEBROUCK;EN EXPLOITATION;90kV;RTE;1;;;;;;;;
AERIEN;CORBIL41P.MAC;LIAISON 90kV N0 1 CORBIERE (LA)-PLESSIS-MACE;EN EXPLOITATION;90kV;RTE;2;SSANJL41ZBXC5;LIAISON 90kV N0 1 BELFROY-BEAUCOUZE-ST-SYLVAIN-D'ANJOU;;;;;;
AERIEN;BXCOUL41ROSER;LIAISON 90kV N0 1 BEAUCOUZE-ROSERAIE (LA);EN EXPLOITATION;90kV;RTE;1;;;;;;;;
AERIEN;ARRIGL61CHEVI;LIAISON 225kV N0 1 ARRIGHI-CHEVILLY;EN EXPLOITATION;225kV;RTE;2;ARRIGL61SSMR;LIAISON 225kV N0 1 ARRIGHI - ST-MAUR;;;;;;
AERIEN;CAPELL31FOURM;LIAISON 63kV N0 1 CAPELLE (LA)-FOURMIES;EN EXPLOITATION;63kV;RTE;1;;;;;;;;
AERIEN;LAVA5L31RASSU;LIAISON 63kV N0 1 LAVALDUC-RASSUEN;EN EXPLOITATION;63kV;RTE;1;;;;;;;;
AERIEN;HELLEL61ZHEL5;LIAISON 225kV N0 1 AVELIN - HAUT-VINAGE - HELLEMMES;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;FLAMEL61WEPPE;LIAISON 225kV N0 1 FLAMENGRIE-WEPPES;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;CROZOL32RUMEN;LIAISON 63kV N0 2 CROZON-RUMENGOL;EN EXPLOITATION;63kV;RTE;1;;;;;;;;
AERIEN;SOULOL31ZSOU6;LIAISON 63kV N0 1 PORTIQUE S5 (ADAST) - LOURDES - SARSAN - SOULOM;EN EXPLOITATION;63kV;RTE;1;;;;;;;;
AERIEN;GIVORL61OULLI;LIAISON 225kV N0 1 GIVORS-OULLINS;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;CPVERL31SSELO;LIAISON 63kV N0 1 CHAMPVERT-ST-ELOI;EN EXPLOITATION;63kV;RTE;1;;;;;;;;
AERIEN;AYRESL61ZS.CU;LIAISON 225kV N0 1 AYRES - SALLES CURAN - ONET-LE-CHATEAU;EN EXPLOITATION;225kV;RTE;2;AYRESL62SSVIC;LIAISON 225kV N0 2 AYRES - ST-VICTOR;;;;;;
AERIEN;GUERIL41SSMON;LIAISON 90kV N0 1 GUERINIERE-ST-JEAN-DE-MONTS;EN EXPLOITATION;90kV;RTE;1;;;;;;;;
AERIEN;O.CHAL61ZS.CU;LIAISON 225kV N0 1 AYRES - SALLES CURAN - ONET-LE-CHATEAU;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;GARDIL31MTPEL;LIAISON 63kV N0 1 GARDIOLE (COURNONTERRAL) - MONTPELLIER;EN EXPLOITATION;63kV;RTE;1;;;;;;;;
AERIEN;BXCOUL41ROSER;LIAISON 90kV N0 1 BEAUCOUZE-ROSERAIE (LA);EN EXPLOITATION;90kV;RTE;2;BXCOUL41SSGE6;LIAISON 90kV N0 1 BEAUCOUZE-ST-GEORGES;;;;;;
AERIEN;GIEN L31RUBLO;LIAISON 63kV N0 1 GIEN-RUBLOTS (LES);EN EXPLOITATION;63kV;RTE;1;;;;;;;;
AERIEN;BRAEKL61G.SYN;LIAISON 225kV N0 1 BRAEK-GRANDE-SYNTHE;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;AUNEAL41VOVES;LIAISON 90kV N0 1 AUNEAU-VOVES;EN EXPLOITATION;90kV;RTE;1;;;;;;;;
AERIEN;O.CHAL31RODEZ;LIAISON 63kV N0 1 ONET-LE-CHATEAU-RODEZ;EN EXPLOITATION;63kV;RTE;2;PRAD5L31RODEZ;LIAISON 63kV N0 1 PRADE (LA)-RODEZ;;;;;;
AERIEN;C.CHAL31JOUX;LIAISON 63kV N0 1 CHAPELLE-DU-CHATELARD(LA)-JOUX;EN EXPLOITATION;63kV;RTE;1;;;;;;;;
AERIEN;AUBENL31BOUDE;LIAISON 63kV N0 1 AUBENAS-BOUDEYRE;EN EXPLOITATION;63kV;RTE;2;AUBENL32BOUDE;LIAISON 63kV N0 2 AUBENAS-BOUDEYRE;;;;;;
AERIEN;OUDONL71QUINT;LIAISON 400kV N0 1 OUDON - QUINTES (LES);EN EXPLOITATION;400kV;RTE;1;;;;;;;;
AERIEN;AUBENL31BOUDE;LIAISON 63kV N0 1 AUBENAS-BOUDEYRE;EN EXPLOITATION;63kV;RTE;1;;;;;;;;
AERIEN;DURREL31ZDURR;LIAISON 63kV N0 1 DURE (LA) - MONTLUCON - VALLON;EN EXPLOITATION;63kV;RTE;1;;;;;;;;
AERIEN;ADELSL31ZSARR;LIAISON 63kV N0 1 ADELSBERG-SARRALBE-SARRE UNION;EN EXPLOITATION;63kV;RTE;1;;;;;;;;
AERIEN;BANN5L31FEUIL;RES. LIAISON 63kV N0 1 BANNES - FEUILLANE;EN EXPLOITATION;HORS TENSION;RTE;2;BANN5L31FEUIL;RES. LIAISON 63kV N0 1 BANNES - FEUILLANE;;;;;;
AERIEN;REVIGL71VIGY;LIAISON 400kV N0 1 REVIGNY - VIGY;EN EXPLOITATION;400kV;RTE;2;BEZAUL61ZPELT;LIAISON 225kV N0 1 BEZAUMONT - PELTRE - VIGY;;;;;;
AERIEN;AIRE L41BLARI;LIAISON 90kV N0 1 AIRE-BLARINGHEM;EN EXPLOITATION;90kV;RTE;2;GUARBL41HAZEB;LIAISON 90kV N0 1 GUARBECQUE-HAZEBROUCK;;;;;;
AERIEN;BAUGEL41CORBI;LIAISON 90kV N0 1 BAUGE-CORBIERE (LA);EN EXPLOITATION;90kV;RTE;1;;;;;;;;
AERIEN;AIRE L41GUARB;LIAISON 90kV N0 1 AIRE-GUARBECQUE;EN EXPLOITATION;90kV;RTE;2;GUARBL41HAZEB;LIAISON 90kV N0 1 GUARBECQUE-HAZEBROUCK;;;;;;
AERIEN;LEVROL41VARE5;LIAISON 90kV N0 1 LEVROUX-VARENNES (-SUR-FOUZON);EN EXPLOITATION;90kV;RTE;2;REBO5L41VARE5;LIAISON 90kV N0 1 REBOURSIN-VARENNES (-SUR-FOUZON);;;;;;
AERIEN;CORMEL61ZHERB;LIAISON 225kV N0 1 CERGY - CORMEILLES - HERBLAY;EN EXPLOITATION;225kV;RTE;2;CORMEL62ZHER7;LIAISON 225kV N0 2 CERGY - CORMEILLES - HERBLAY;;;;;;
AERIEN;SEREIL71VLECH;LIAISON 400kV N0 1 SEREIN - VILLECHETIVE;EN EXPLOITATION;400kV;RTE;1;;;;;;;;
AERIEN;CLAIRL31ETIVA;LIAISON 63kV N0 1 CLAIREFONTAINE-ETIVAL;EN EXPLOITATION;63kV;RTE;1;;;;;;;;
AERIEN;GOURDL31ZDEGA;LIAISON 63kV N0 1 DEGAGNAC - DEGAGNAC (CLIENT) - GOURDON;EN EXPLOITATION;63kV;RTE;1;;;;;;;;
AERIEN;NEULIL31ZNEUL;LIAISON 63kV N0 1 FEURS-GREPILLES-NEULISE;EN EXPLOITATION;63kV;RTE;1;;;;;;;;
AERIEN;TREGUL31ZCADO;LIAISON 63kV N0 1 BERNO-CARPONT-TREGUEUX;EN EXPLOITATION;63kV;RTE;1;;;;;;;;
AERIEN;REALTL61SEPTE;LIAISON 225kV N0 1 REALTOR-SEPTEMES;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;G.BANL63GIVOR;LIAISON 225kV N0 3 GIVORS - GIVORS-BANS;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;LAUSSL31TAULH;LIAISON 63kV N0 1 LAUSSONNE-TAULHAC;EN EXPLOITATION;63kV;RTE;2;PUY  L31TAULH;LIAISON 63kV N0 1 PUY (LE)-TAULHAC;;;;;;
AERIEN;GEN.PL61IZERN;LIAISON 225kV N0 1 GENISSIAT-POSTE-IZERNORE;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;COUDOL31RODE;LIAISON 63kV N0 1 COUDON (LE)-RODE (LA);EN EXPLOITATION;63kV;RTE;1;;;;;;;;
AERIEN;MRGUEL31P.BOU;LIAISON 63kV N0 1 MARTIGUES-PORT-DE-BOUC;EN EXPLOITATION;63kV;RTE;2;MRGUEL31P.BOU;LIAISON 63kV N0 1 MARTIGUES-PORT-DE-BOUC;;;;;;
AERIEN;BARR6L31CARRI;LIAISON 63kV N0 1 BARROIR-CARRIERES;EN EXPLOITATION;63kV;RTE;2;BARR6L31ZV.PA;LIAISON 63kV N0 1 BARROIR-MORU-VILLERS-ST-PAUL;;;;;;
AERIEN;BZGAYL41VAUPA;LIAISON 90kV N0 1 BOURGAY-VAUPALIERE (LA);EN EXPLOITATION;90kV;RTE;2;BZGAYL41ZCAMP;LIAISON 90kV N0 1 BOURGAY-CAMPEAUX (LES)-MALAUNAY-VAUPALIERE (LA);;;;;;
AERIEN;BASSEL31ZBASS;LIAISON 63kV N0 1 BACALAN-MARQUIS-BASSENS;EN EXPLOITATION;63kV;RTE;1;;;;;;;;
AERIEN;DOMLOL62ZSSL7;LIAISON 225kV N0 2 BELLE-EPINE - DOMLOUP - ST-LAURENT;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;BRUGEL31MARGA;LIAISON 63kV N0 1 BRUGES-MARGAUX;EN EXPLOITATION;63kV;RTE;2;CISSAL31MARGA;LIAISON 63kV N0 1 CISSAC-MARGAUX;;;;;;
AERIEN;PIOLEL31ZMRN6;LIAISON 63kV N0 1 BOLLENE-MARTINIERE (LA)-PIOLENC;EN EXPLOITATION;63kV;RTE;1;;;;;;;;
AERIEN;ARCISL31CRENE;LIAISON 63kV N0 1 ARCIS (-SUR-AUBE)-CRENEY;EN EXPLOITATION;63kV;RTE;1;;;;;;;;
AERIEN;BOUTRL62ZG.BA;LIAISON 225kV N0 2 BOUTRE - GREOUX LES BAINS - STE-TULLE;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;CHABOL61CHEV5;LIAISON 225kV N0 1 CHABOSSIERE (LA)-CHEVIRE;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;ABBENL31ETUPE;LIAISON 63kV N0 1 ABBENANS-ETUPES;EN EXPLOITATION;63kV;RTE;1;;;;;;;;
AERIEN;BONN6L43ZMIGN;LIAISON 90kV N0 3 BONNEAU - MIGNALOUX - POITIERS;EN EXPLOITATION;90kV;RTE;1;;;;;;;;
AERIEN;BARNAL71PALUE;LIAISON 400kV N0 1 BARNABOS - PALUEL;EN EXPLOITATION;400kV;RTE;1;;;;;;;;
AERIEN;ESPO5L31PEZEN;LIAISON 63kV N0 1 ESPONDEILHAN-PEZENAS;EN EXPLOITATION;63kV;RTE;1;;;;;;;;
AERIEN;BAULEL31GUERS;LIAISON 63kV N0 1 BAULE (LA)(LA BAULE-ESCOUBLAC)-GUERSAC;EN EXPLOITATION;63kV;RTE;1;;;;;;;;
AERIEN;F.COML41I.ELL;LIAISON 90kV N0 1 FONTENAY-LE-COMTE-ILE-D ELLE;EN EXPLOITATION;90kV;RTE;1;;;;;;;;
AERIEN;BREALL41ZBREA;LIAISON 90kV N0 1 BREAL - CROQUELOUP - GRANDE-HAYE (LA);EN EXPLOITATION;90kV;RTE;2;BREALL41ZTAY;LIAISON 90kV N0 1 BREAL - CROQUELOUP - ST-PIERRE-LA-COUR;;;;;;
AERIEN;MAUGEL41SSMO5;LIAISON 90kV N0 1 MAUGES (LES)-ST-PIERRE-MONTLIMART;EN EXPLOITATION;90kV;RTE;1;;;;;;;;
AERIEN;GIGNAL31NOAIL;LIAISON 63kV N0 1 GIGNAC-NOAILLES;EN EXPLOITATION;63kV;RTE;1;;;;;;;;
AERIEN;AURAYL31ZKERH;LIAISON 63kV N0 1 AURAY-KERHELLEGAN-KERLIVIO;EN EXPLOITATION;63kV;RTE;1;;;;;;;;
AERIEN;LESQUL31ZPISS;LIAISON 63kV N0 1 FINHAN - DIEUPENTALE - LESQUIVE;EN EXPLOITATION;63kV;RTE;2;LESQUL31ZSSPE;LIAISON 63kV N0 1 BEAUMONT-DE-LOMAGNE - DIEUPENTALE - LESQUIVE;;;;;;
AERIEN;P.JEAL31T.VIC;LIAISON 63kV N0 1 PONT-ST-JEAN-TRINITE-VICTOR;EN EXPLOITATION;63kV;RTE;1;;;;;;;;
AERIEN;SOLEIL61VOLVO;LIAISON 225kV N0 1 SOLEIL (LE) - VOLVON;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;LONNYL71VESLE;LIAISON 400kV N0 1 LONNY - VESLE;EN EXPLOITATION;400kV;RTE;1;;;;;;;;
AERIEN;NADIEL31P.NOU;LIAISON 63kV N0 1 NADIERE (LA)-PORT-LA-NOUVELLE;EN EXPLOITATION;63kV;RTE;1;;;;;;;;
AERIEN;THOR L31ZTHOR;LIAISON 63kV N0 1 CAVAILLON-CHATEAUNEUF DE GADAGNE-THOR (LE);EN EXPLOITATION;63kV;RTE;2;THOR L31ZTHO5;LIAISON 63kV N0 1 AVIGNON (POSTE) - CAUMONT (PIPE-LINE SUD-EUROPEEN NO 1A) - THOR (LE);;;;;;
AERIEN;BLEVIL42SAINN;LIAISON 90kV N0 2 BLEVILLE-SAINNEVILLE;EN EXPLOITATION;90kV;RTE;1;;;;;;;;
AERIEN;MOLIEL71OUDON;LIAISON 400kV N0 1 MOLIERE - OUDON;EN EXPLOITATION;400kV;RTE;1;;;;;;;;
AERIEN;FONT L31SSPRI;LIAISON 63kV N0 1 FONT (LA)-ST-PRIX;EN EXPLOITATION;63kV;RTE;1;;;;;;;;
AERIEN;MUHLBL71SIERE;LIAISON 400kV N0 1 MUHLBACH - SIERENTZ;EN EXPLOITATION;400kV;RTE;2;MUHLBL72SIERE;LIAISON 400kV N0 2 MUHLBACH - SIERENTZ;;;;;;
AERIEN;DELLEL31ZSEV5;LIAISON 63kV N0 1 ARGIESANS-DELLE-SEVENANS;EN EXPLOITATION;63kV;RTE;1;;;;;;;;
AERIEN;BEZAUL61C.MET;LIAISON 225kV N0 1 BEZAUMONT-CROIX-DE-METZ;EN EXPLOITATION;225kV;RTE;2;C.METL61LANEU;LIAISON 225kV N0 1 CROIX-DE-METZ-LANEUVEVILLE;;;;;;
AERIEN;PRELEL32SAUIL;LIAISON 63kV N0 2 PRELES (LES)-SAUILLY;EN EXPLOITATION;63kV;RTE;1;;;;;;;;
AERIEN;CARLOL31CONTE;LIAISON 63kV N0 1 CARLO-CONTES;EN EXPLOITATION;63kV;RTE;1;;;;;;;;
AERIEN;ALENCL41COMM7;RES. LIAISON 90kV N0 1  ALENCON - COMMERVEIL;EN EXPLOITATION;HORS TENSION;RTE;1;;;;;;;;
AERIEN;EGUZOL61MAURE;LIAISON 225kV N0 1 EGUZON-MAUREIX (LE);EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;BAGATL31CSLN6;LIAISON 63kV N0 1 BAGATELLE - CASTELNAUDARY;EN EXPLOITATION;HORS TENSION;RTE;1;;;;;;;;
AERIEN;M.BLAL31SSLAR;LIAISON 63kV N0 1 MAISON BLANCHE-ST-LARY;EN EXPLOITATION;63kV;RTE;1;;;;;;;;
AERIEN;RETHEL31SEUIL;LIAISON 63kV N0 1 RETHEL-SEUIL;EN EXPLOITATION;63kV;RTE;1;;;;;;;;
AERIEN;COULAL73CRUA5;LIAISON 400kV N0 3 COULANGE - CRUAS (-MEYSSE);EN EXPLOITATION;400kV;RTE;1;;;;;;;;
AERIEN;DOBERL31ZBROS;LIAISON 63kV N0 1 DOBERIE-GOURAY (LE)-TREGUEUX;EN EXPLOITATION;63kV;RTE;1;;;;;;;;
AERIEN;CERNAL62VESLE;LIAISON 225kV N0 2 CERNAY-VESLE;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;E.SOLL32ZSSA5;LIAISON 63kV N0 2 EBANGE SOLLAC - ST-HUBERT - STE-AGATHE;EN EXPLOITATION;63kV;RTE;1;;;;;;;;
AERIEN;CERNAL61VESLE;LIAISON 225kV N0 1 CERNAY-VESLE;EN EXPLOITATION;225kV;RTE;2;CERNAL62VESLE;LIAISON 225kV N0 2 CERNAY-VESLE;;;;;;
AERIEN;R.YONL41ZJARR;LIAISON 90kV N0 1 MERLATIERE - RECREDY (LE) - ROCHE-SUR-YON (LA) - ZJARRIE(LA);EN EXPLOITATION;90kV;RTE;1;;;;;;;;
AERIEN;ARRIGL31POMPA;LIAISON 63kV N0 1 ARRIGHI-POMPADOUR;EN EXPLOITATION;63kV;RTE;1;;;;;;;;
AERIEN;BRUGAL31ZBRUG;LIAISON 63kV N0 1 LAVAL-DE-CERE-LAVAUR-BRUGALE;EN EXPLOITATION;63kV;RTE;1;;;;;;;;
AERIEN;MERIGL31PESSA;LIAISON 63kV N0 1 MERIGNAC-PESSAC;EN EXPLOITATION;63kV;RTE;1;;;;;;;;
AERIEN;CPIGNL32CUSTI;LIAISON 63kV N0 2 CHAMPIGNEULLES - CUSTINE;EN EXPLOITATION;63kV;RTE;1;;;;;;;;
AERIEN;MOUS5L61PAUDY;LIAISON 225kV N0 1 MOUSSEAUX - PAUDY;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;TOUREL21ZTOUR;LIAISON 45kV N0 1 ARLY-TOURELLES-VENTHON-POSTE;EN EXPLOITATION;45kV;RTE;1;;;;;;;;
AERIEN;BELLAL41I.JOU;LIAISON 90kV N0 1 BELLAC-ISLE-JOURDAIN;EN EXPLOITATION;90kV;RTE;1;;;;;;;;
AERIEN;BENY L31SSAM7;LIAISON 63kV N0 1 BENY - ST-AMOUR (S.N.C.F.);EN EXPLOITATION;63kV;RTE;1;;;;;;;;
AERIEN;THUESL31ZCASS;LIAISON 63kV N0 1 CASSAGNE (LA)-PERCHE (LA)-THUES;EN EXPLOITATION;63kV;RTE;1;;;;;;;;
AERIEN;CBRY L31CXCON;LIAISON 63kV N0 1 CHAMBRY-CHAUCONIN;EN EXPLOITATION;63kV;RTE;1;;;;;;;;
AERIEN;VALESL61ZB.ME;LIAISON 225kV N0 1 ROYE - VALESCOURT - BUS-LA-MESIERE;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;L.NEUL61ZMANG;LIAISON 225kV N0 1 ETOILE-SUR-RHONE - LOGIS-NEUF - VALENCE;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;COLAYL32P.AGE;LIAISON 63kV N0 2 COLAYRAC-PASSAGE-D AGEN;EN EXPLOITATION;63kV;RTE;1;;;;;;;;
AERIEN;GUPIEL31REOLE;LIAISON 63kV N0 1 GUPIE-REOLE (LA);EN EXPLOITATION;63kV;RTE;2;GUPIEL32REOLE;LIAISON 63kV N0 2 GUPIE-REOLE (LA);;;;;;
AERIEN;CUPERL61VESLE;LIAISON 225kV N0 1 CUPERLY-VESLE;EN EXPLOITATION;225kV;RTE;2;CUPERL61ZCUPE;LIAISON 225kV N0 1 CUPERLY - RECY - VESLE;;;;;;
AERIEN;CANTEL31RESOL;LIAISON 63kV N0 1 CANTEGRIT-RESOLUT;EN EXPLOITATION;63kV;RTE;1;;;;;;;;
AERIEN;BRABOL31LAXOU;LIAISON 63kV N0 1 BRABOIS-LAXOU;EN EXPLOITATION;63kV;RTE;2;CPIGNL31LAXOU;LIAISON 63kV N0 1 CHAMPIGNEULLES-LAXOU;;;;;;
AERIEN;ESTERL31LUZ;LIAISON 63kV N0 1 ESTERRE-LUZ;EN EXPLOITATION;63kV;RTE;1;;;;;;;;
AERIEN;ASASPL31MARSI;LIAISON 63kV N0 1 ASASP-MARSILLON;EN EXPLOITATION;63kV;RTE;2;LEGUGL31MARSI;LIAISON 63kV N0 1 LEGUGNON-MARSILLON;;;;;;
