statut;geo_point_2d;geo_shape
En exploitation;42.297511298576616, 9.30746761997971;"{""coordinates"": [[9.3072933, 42.2975389], [9.3072904, 42.2975292], [9.3072947, 42.2975253], [9.307334, 42.2975216], [9.3073797, 42.2975153], [9.3074222, 42.2975148], [9.3074641, 42.2975163], [9.3075091, 42.2975158], [9.3075626, 42.2975135], [9.3075959, 42.297506], [9.3076036, 42.2975018], [9.3076166, 42.2974942], [9.3076187, 42.2974862], [9.3076148, 42.2974786], [9.307613, 42.2974743], [9.3075961, 42.2974604]], ""type"": ""LineString""}"
En exploitation;41.70701817728686, 9.363546377335597;"{""coordinates"": [[9.363676, 41.7067466], [9.363492, 41.7071556], [9.3633912, 41.7072599], [9.3633836, 41.7072672]], ""type"": ""LineString""}"
En exploitation;42.80711010050902, 9.478536791682986;"{""coordinates"": [[9.4785586, 42.8071555], [9.4785568, 42.8071482], [9.4785692, 42.8071209], [9.4785687, 42.8071136], [9.4784798, 42.8070832]], ""type"": ""LineString""}"
En exploitation;42.297191734580394, 9.303893239435629;"{""coordinates"": [[9.3039741, 42.2971369], [9.3039368, 42.2971546], [9.3039089, 42.2971893], [9.3038854, 42.2972059], [9.3038704, 42.297209], [9.3038544, 42.2972171], [9.3038288, 42.2972357], [9.303808, 42.2972323]], ""type"": ""LineString""}"
En exploitation;41.70559022495393, 9.36322769675255;"{""coordinates"": [[9.363384, 41.705518], [9.3632931, 41.7055688], [9.3632123, 41.7056008], [9.3631185, 41.7056248], [9.3630784, 41.7056602], [9.3630751, 41.7056631], [9.3630746, 41.7056636]], ""type"": ""LineString""}"
En exploitation;41.734604367500175, 8.818952215914983;"{""coordinates"": [[8.819071, 41.7346996], [8.8190662, 41.734697], [8.8189375, 41.734625], [8.8189099, 41.7345952], [8.8188856, 41.7345148], [8.8189175, 41.7344955], [8.8189202, 41.734494], [8.8189283, 41.7344926]], ""type"": ""LineString""}"
En exploitation;42.29789955, 9.303217199999999;"{""coordinates"": [[9.3032167, 42.2979163], [9.3032177, 42.2978828]], ""type"": ""LineString""}"
En exploitation;41.652113310553474, 9.377017888720124;"{""coordinates"": [[9.3767063, 41.6520952], [9.376695, 41.6521153], [9.3767987, 41.6521575], [9.3768845, 41.6521705], [9.3769317, 41.6521712], [9.3769573, 41.6521525], [9.3771391, 41.6520354], [9.3771707, 41.6520273], [9.3772116, 41.6520454], [9.3772287, 41.6520675], [9.3772787, 41.6521083], [9.377291, 41.6521453], [9.3772728, 41.6521803]], ""type"": ""LineString""}"
En exploitation;41.88127250315923, 8.973225337718546;"{""coordinates"": [[8.9728963, 41.8814394], [8.9729615, 41.8813797], [8.973072, 41.8813173], [8.973153, 41.8813367], [8.973472, 41.8811525], [8.9735524, 41.8810858]], ""type"": ""LineString""}"
En exploitation;42.298170165922684, 9.302902549816467;"{""coordinates"": [[9.3029382, 42.298151], [9.3029026, 42.2981699], [9.3028671, 42.2981897]], ""type"": ""LineString""}"
En exploitation;41.65014548299228, 9.380036234646866;"{""coordinates"": [[9.3800752, 41.6501041], [9.3800664, 41.6501236], [9.3800021, 41.6501637], [9.380039, 41.6501707]], ""type"": ""LineString""}"
En exploitation;41.76785370492092, 9.399959956590658;"{""coordinates"": [[9.3999512, 41.7678832], [9.3999699, 41.7678562], [9.399949, 41.7678239]], ""type"": ""LineString""}"
En exploitation;42.29863925, 9.3026717;"{""coordinates"": [[9.3027413, 42.2985683], [9.3026021, 42.2987102]], ""type"": ""LineString""}"
En exploitation;41.6695915339377, 9.386232856041968;"{""coordinates"": [[9.3862134, 41.6698933], [9.3862098, 41.6694237], [9.3863687, 41.6693877], [9.3863743, 41.6693865]], ""type"": ""LineString""}"
En exploitation;41.52438399831159, 9.15783365393374;"{""coordinates"": [[9.157864, 41.5243714], [9.1578377, 41.5243867], [9.1578011, 41.5243895]], ""type"": ""LineString""}"
En exploitation;42.29898618758788, 9.302308964492685;"{""coordinates"": [[9.3025314, 42.2988425], [9.302391, 42.2989205], [9.3022832, 42.2989795], [9.3022225, 42.2990214], [9.3021719, 42.2990962], [9.3021462, 42.2991563], [9.30217, 42.299166]], ""type"": ""LineString""}"
En exploitation;41.669241468356915, 9.386225270536762;"{""coordinates"": [[9.3863743, 41.6693865], [9.386199, 41.6693251], [9.386186, 41.6691437], [9.3861776, 41.6690237], [9.3861774, 41.6690221], [9.3861772, 41.6690193]], ""type"": ""LineString""}"
En exploitation;41.99533169226297, 8.855338933222056;"{""coordinates"": [[8.8550743, 41.9958733], [8.8550969, 41.9958532], [8.8549888, 41.9957201], [8.8548491, 41.9954818], [8.8548397, 41.9954226], [8.8548361, 41.9954146], [8.8548628, 41.9953923], [8.8549904, 41.9953555], [8.8550806, 41.9953295], [8.8552084, 41.9952926], [8.8552168, 41.9952901], [8.8553995, 41.9952459], [8.8554908, 41.9952155], [8.8555342, 41.9952168], [8.8555478, 41.9952172], [8.855582, 41.9952283], [8.8556197, 41.9952503], [8.8556474, 41.9952408], [8.8557039, 41.9952044], [8.8557946, 41.9951259], [8.8558549, 41.9950736], [8.8560904, 41.9949087]], ""type"": ""LineString""}"
En exploitation;42.295456156906, 9.309936111063646;"{""coordinates"": [[9.3100806, 42.2953924], [9.3100505, 42.2953892], [9.310012, 42.2954053], [9.3099893, 42.2954117], [9.3099352, 42.2954244], [9.3099235, 42.2954251], [9.309915, 42.2954278], [9.3099067, 42.295437], [9.3098903, 42.2954561], [9.3098549, 42.2955411], [9.3098529, 42.2955543], [9.3098588, 42.2955637], [9.309881, 42.2955705]], ""type"": ""LineString""}"
En exploitation;41.670037793210504, 9.38435146781504;"{""coordinates"": [[9.3851197, 41.669821], [9.3849458, 41.6698818], [9.3848312, 41.6699461], [9.3845903, 41.6700182], [9.3840489, 41.6701279], [9.3835881, 41.6701323], [9.3835627, 41.6701165]], ""type"": ""LineString""}"
En exploitation;42.600891006220394, 9.4461112401752;"{""coordinates"": [[9.4461817, 42.6004003], [9.4461498, 42.6004395], [9.446161, 42.6005434], [9.446148, 42.6007336], [9.4460686, 42.6011597], [9.4460321, 42.6013562], [9.4460643, 42.6013685]], ""type"": ""LineString""}"
En exploitation;42.2677773, 9.243886700000001;"{""coordinates"": [[9.2438937, 42.2677573], [9.2438797, 42.2677973]], ""type"": ""LineString""}"
En exploitation;41.669787554155576, 9.383985870623148;"{""coordinates"": [[9.3835627, 41.6701165], [9.3836709, 41.670105], [9.3839562, 41.6699168], [9.3841987, 41.6697076], [9.3842039, 41.6696736], [9.384197, 41.669546], [9.3841736, 41.669486], [9.3841056, 41.6694249], [9.3840592, 41.6693973], [9.3840019, 41.6694172], [9.384001, 41.6694174], [9.3839965, 41.669419]], ""type"": ""LineString""}"
En exploitation;42.60138168474699, 9.44605013152853;"{""coordinates"": [[9.4460643, 42.6013685], [9.4460431, 42.6013802], [9.4460407, 42.6013881], [9.4460522, 42.6013918], [9.4460576, 42.6013926]], ""type"": ""LineString""}"
En exploitation;42.2964707437728, 9.294869207342204;"{""coordinates"": [[9.2951811, 42.2965036], [9.2951775, 42.2965253], [9.2951552, 42.2965295], [9.2950756, 42.2965308], [9.2949752, 42.2965307], [9.2948963, 42.2965245], [9.2948234, 42.2965159], [9.2947648, 42.2965068], [9.2947176, 42.2964973], [9.2946947, 42.2964939], [9.2946861, 42.2964884], [9.2946861, 42.2964575], [9.2946861, 42.2964336], [9.2947135, 42.2963648], [9.2947511, 42.2963218], [9.2947567, 42.2963167], [9.2947799, 42.296296], [9.2947788, 42.296297], [9.2948143, 42.2963061]], ""type"": ""LineString""}"
En exploitation;41.640969861654135, 9.370049399517036;"{""coordinates"": [[9.3697177, 41.6409768], [9.370123, 41.6409935], [9.3702598, 41.6409391], [9.370357, 41.6409085], [9.370373, 41.6409083]], ""type"": ""LineString""}"
En exploitation;41.8064796, 8.76262135;"{""coordinates"": [[8.7626362, 41.8064803], [8.7626065, 41.8064789]], ""type"": ""LineString""}"
En exploitation;42.29615426411103, 9.294975978764386;"{""coordinates"": [[9.2948143, 42.2963061], [9.2947981, 42.2962846], [9.2949269, 42.2961573], [9.2950294, 42.2961011], [9.2951176, 42.2960724], [9.2951588, 42.2960674], [9.2951743, 42.2960891], [9.2951899, 42.2961007]], ""type"": ""LineString""}"
En exploitation;41.656363893052976, 9.353846947915393;"{""coordinates"": [[9.3539689, 41.6563118], [9.3538202, 41.6564128], [9.3537801, 41.6563939], [9.353779, 41.6563804], [9.3537783, 41.6563715], [9.3537776, 41.6563626], [9.3537731, 41.6563021]], ""type"": ""LineString""}"
En exploitation;41.806510349999996, 8.7625971;"{""coordinates"": [[8.762558, 41.8065404], [8.7626362, 41.8064803]], ""type"": ""LineString""}"
En exploitation;42.29640585861844, 9.29422420680434;"{""coordinates"": [[9.2943274, 42.2964257], [9.2943182, 42.2964117], [9.2943121, 42.2963968], [9.2943004, 42.2963894], [9.2942656, 42.2963884], [9.2942264, 42.2963895], [9.2941907, 42.2963986], [9.2941668, 42.2964093], [9.2941488, 42.2964175], [9.2941389, 42.2964298], [9.294136, 42.2964429], [9.2941414, 42.2964613]], ""type"": ""LineString""}"
En exploitation;41.65605506422322, 9.352972504463384;"{""coordinates"": [[9.352868, 41.6567574], [9.352868, 41.6567395], [9.352868, 41.6567305], [9.3528837, 41.6566393], [9.3528824, 41.656631], [9.3528707, 41.6565523], [9.3528094, 41.6563582], [9.3527987, 41.6563182], [9.3527978, 41.6563147], [9.3527894, 41.6562833], [9.3527935, 41.6562261], [9.352825, 41.6561363], [9.3528547, 41.6561068], [9.3528576, 41.6561039], [9.3529737, 41.6559884], [9.35303, 41.6559324], [9.3531334, 41.6556625], [9.3531506, 41.6556173], [9.353241, 41.6553754], [9.353248, 41.6553728]], ""type"": ""LineString""}"
En exploitation;42.42366419632461, 9.300002383940367;"{""coordinates"": [[9.2990977, 42.4235825], [9.2991647, 42.4237342], [9.2993519, 42.4236927], [9.2994831, 42.4236778], [9.2997594, 42.4236256], [9.2998348, 42.4236204], [9.3000658, 42.4236211], [9.3003253, 42.4236219], [9.3004058, 42.4236229], [9.3005914, 42.4236562], [9.3006275, 42.4236572], [9.3009789, 42.4238016]], ""type"": ""LineString""}"
En exploitation;42.29650585333903, 9.293966731934217;"{""coordinates"": [[9.2937929, 42.2965589], [9.2938126, 42.2965752], [9.2938199, 42.2965724], [9.2938306, 42.2965681], [9.2938943, 42.2965399], [9.2939425, 42.2965174], [9.2940208, 42.2964786], [9.2940871, 42.2964472], [9.2941, 42.2964421], [9.2941124, 42.2964413], [9.2941414, 42.2964613]], ""type"": ""LineString""}"
En exploitation;41.65773368282914, 9.352648420262925;"{""coordinates"": [[9.3529172, 41.6577346], [9.3528499, 41.6577284], [9.3524351, 41.6577334], [9.3523999, 41.6577776], [9.3523988, 41.6577787]], ""type"": ""LineString""}"
En exploitation;42.641945098818, 9.43184633611337;"{""coordinates"": [[9.4317025, 42.6421487], [9.4317079, 42.6421467], [9.4317134, 42.6421446], [9.4317516, 42.6421304], [9.4319552, 42.6417453], [9.4319239, 42.6417319]], ""type"": ""LineString""}"
En exploitation;42.29667206270741, 9.29298899194736;"{""coordinates"": [[9.2926946, 42.2968099], [9.2927367, 42.2968267], [9.2928011, 42.2968057], [9.2928305, 42.2967873], [9.2928843, 42.2967351], [9.2929316, 42.2966958], [9.2930305, 42.2966573], [9.2930051, 42.2966657], [9.2930618, 42.2966402], [9.2930882, 42.2966206], [9.2931494, 42.2965604], [9.2931763, 42.2965419], [9.2932027, 42.2965293], [9.2932486, 42.2965151], [9.2932549, 42.296508], [9.2932535, 42.2964896], [9.2932535, 42.2964851]], ""type"": ""LineString""}"
En exploitation;41.64977024164406, 9.361888311426377;"{""coordinates"": [[9.3619404, 41.649773], [9.3619345, 41.6497719], [9.3618841, 41.6497626], [9.3618466, 41.6497796], [9.3618382, 41.6497835]], ""type"": ""LineString""}"
En exploitation;42.641466327547086, 9.432014231267305;"{""coordinates"": [[9.4320664, 42.6415079], [9.4321076, 42.6415129], [9.4321208, 42.6414882], [9.431982, 42.6414378], [9.4318987, 42.6414433], [9.4318855, 42.6414784], [9.4318841, 42.6414825]], ""type"": ""LineString""}"
En exploitation;42.29688876824954, 9.292542022790771;"{""coordinates"": [[9.29239, 42.2969575], [9.2923864, 42.2969477], [9.2924741, 42.2969172], [9.2926085, 42.2968635], [9.2926395, 42.2968514], [9.2926717, 42.2968386], [9.2926879, 42.2968259], [9.292691, 42.2968187], [9.2926946, 42.2968099]], ""type"": ""LineString""}"
En exploitation;41.64939074761577, 9.362445725940061;"{""coordinates"": [[9.3622612, 41.6493994], [9.3622871, 41.6494158], [9.3626071, 41.6493689], [9.3626161, 41.6493413]], ""type"": ""LineString""}"
En exploitation;41.97550395880593, 8.785660252150524;"{""coordinates"": [[8.785139, 41.9754641], [8.7852276, 41.9755061], [8.7852888, 41.9755043], [8.7854495, 41.9755047], [8.7857775, 41.9755061], [8.7861109, 41.9755074], [8.7861742, 41.9755076], [8.7861901, 41.9755077]], ""type"": ""LineString""}"
En exploitation;42.296219913125505, 9.294087544743414;"{""coordinates"": [[9.2937929, 42.2965589], [9.2937773, 42.2965755], [9.2937371, 42.2965969], [9.2937202, 42.2966021], [9.2937123, 42.2966037], [9.293699, 42.2965956], [9.2936626, 42.2965588], [9.2936524, 42.2965388], [9.2936527, 42.2965226], [9.2936525, 42.2965075], [9.2936569, 42.2964937], [9.2936596, 42.2964797], [9.2936734, 42.2964585], [9.2936995, 42.2964343], [9.2937353, 42.2964084], [9.293812, 42.2963567], [9.2938662, 42.2963275], [9.293971, 42.2962745], [9.2941324, 42.2961875], [9.2942383, 42.2961313], [9.2943328, 42.2960892], [9.294462, 42.2959963], [9.294532, 42.2959095], [9.2945612, 42.2958297], [9.2945594, 42.2958209], [9.2945833, 42.2957775], [9.2946042, 42.2957683]], ""type"": ""LineString""}"
En exploitation;41.64966344990016, 9.36041044989175;"{""coordinates"": [[9.36059, 41.6495981], [9.3605846, 41.6496001], [9.3602363, 41.6497268], [9.3602349, 41.6497273], [9.3602309, 41.6497288]], ""type"": ""LineString""}"
En exploitation;42.7060615, 9.44853895;"{""coordinates"": [[9.4485845, 42.706115], [9.4484934, 42.706008]], ""type"": ""LineString""}"
En exploitation;42.31307431163178, 9.480260255909918;"{""coordinates"": [[9.4802567, 42.3130063], [9.4802638, 42.3131421], [9.4802639, 42.3131423]], ""type"": ""LineString""}"
En exploitation;41.64978918942803, 9.360056945513506;"{""coordinates"": [[9.3602309, 41.6497288], [9.3598884, 41.6498477], [9.3598837, 41.6498494], [9.359883, 41.6498496]], ""type"": ""LineString""}"
En exploitation;41.538339439238854, 9.291734974340862;"{""coordinates"": [[9.2915143, 41.5389847], [9.2914949, 41.5389348], [9.2915581, 41.5387786], [9.2915755, 41.5386128], [9.2915395, 41.5384131], [9.2916063, 41.5381592], [9.291663, 41.5381167], [9.2916718, 41.5380896], [9.2918545, 41.5380785], [9.2919244, 41.5380919], [9.2920801, 41.5380929], [9.2921672, 41.5380486], [9.292203, 41.5379849], [9.2922475, 41.5379305]], ""type"": ""LineString""}"
En exploitation;42.25281608783355, 9.545774805798088;"{""coordinates"": [[9.5456227, 42.2528593], [9.5456885, 42.2528313], [9.5459018, 42.2527921], [9.5459105, 42.252777], [9.545917, 42.2527656]], ""type"": ""LineString""}"
En exploitation;41.65001440573619, 9.36245887651103;"{""coordinates"": [[9.3623094, 41.6500163], [9.362333, 41.6499902], [9.3624678, 41.6500068], [9.3625679, 41.6500349], [9.3626082, 41.650067]], ""type"": ""LineString""}"
En exploitation;41.842859430056095, 9.37146671168405;"{""coordinates"": [[9.3713521, 41.8429074], [9.3713762, 41.8428956], [9.3714617, 41.8428788], [9.371509, 41.8428577], [9.371536, 41.8428238], [9.3715391, 41.842799], [9.3715117, 41.8427868]], ""type"": ""LineString""}"
En exploitation;42.2569922, 9.54649755;"{""coordinates"": [[9.5462248, 42.2568707], [9.5467703, 42.2571137]], ""type"": ""LineString""}"
En exploitation;41.65024840848018, 9.362657954459323;"{""coordinates"": [[9.3626082, 41.650067], [9.3625762, 41.6501051], [9.3626838, 41.6502068], [9.3627106, 41.6503408], [9.3626915, 41.6503678], [9.3626404, 41.6504407], [9.3626377, 41.6504446]], ""type"": ""LineString""}"
En exploitation;41.84265597842779, 9.37153385977924;"{""coordinates"": [[9.3715117, 41.8427868], [9.3715421, 41.8427856], [9.3715547, 41.8427048], [9.371547, 41.8426681], [9.3715328, 41.8426008], [9.3715013, 41.8425134], [9.3714892, 41.8425126]], ""type"": ""LineString""}"
En exploitation;42.26220215819882, 9.544585451712802;"{""coordinates"": [[9.5445909, 42.2621674], [9.5445677, 42.2622024], [9.544613, 42.2622294]], ""type"": ""LineString""}"
En exploitation;41.65080305, 9.36284015;"{""coordinates"": [[9.3626914, 41.6504955], [9.3629889, 41.6511106]], ""type"": ""LineString""}"
En exploitation;41.51664520883246, 9.096123532102606;"{""coordinates"": [[9.096091, 41.5167777], [9.0960763, 41.5167602], [9.0961141, 41.5167058], [9.096181, 41.5166719], [9.0961963, 41.5166579], [9.0961913, 41.5166323], [9.0961801, 41.5166223], [9.096161, 41.5166054], [9.096127, 41.5165859], [9.0960403, 41.5165437], [9.0960304, 41.516533]], ""type"": ""LineString""}"
En exploitation;42.26243124122308, 9.544546252507223;"{""coordinates"": [[9.544613, 42.2622294], [9.5445898, 42.26224], [9.5445, 42.2626251], [9.5445108, 42.2626385], [9.5445139, 42.262642], [9.544514, 42.2626423]], ""type"": ""LineString""}"
En exploitation;41.65108076810072, 9.363202711794266;"{""coordinates"": [[9.3629889, 41.6511106], [9.3629948, 41.6511096], [9.3632731, 41.6510659], [9.3634117, 41.651066], [9.3634133, 41.651066], [9.3634177, 41.651066]], ""type"": ""LineString""}"
En exploitation;41.92862434319967, 8.866286332329452;"{""coordinates"": [[8.8665799, 41.9288618], [8.8665658, 41.9288467], [8.8665455, 41.9288293], [8.8664706, 41.9287895], [8.8663837, 41.9287667], [8.8661893, 41.9287594], [8.8661209, 41.9287394], [8.8661057, 41.9287088], [8.866199, 41.9286238], [8.8661997, 41.9285713], [8.866195, 41.9284915], [8.8662024, 41.9284596], [8.8662263, 41.9284201], [8.8662645, 41.9283967], [8.8662922, 41.9283926], [8.8663568, 41.9283315], [8.8663325, 41.9282655]], ""type"": ""LineString""}"
En exploitation;42.26118836166169, 9.542359308429482;"{""coordinates"": [[9.542408, 42.2611969], [9.5423717, 42.2611731], [9.5423274, 42.2611885], [9.5423375, 42.2612192]], ""type"": ""LineString""}"
En exploitation;41.69993498126122, 9.337000635942386;"{""coordinates"": [[9.3369706, 41.6999269], [9.3370214, 41.6999389], [9.3370225, 41.6999502]], ""type"": ""LineString""}"
En exploitation;41.92897304946804, 8.866858024488263;"{""coordinates"": [[8.8665799, 41.9288618], [8.8665993, 41.9288641], [8.8666029, 41.9288659], [8.866616, 41.9288722], [8.8666997, 41.9289514], [8.8667266, 41.9289586], [8.8671485, 41.9290386], [8.8671487, 41.9290388], [8.8671499, 41.9290482]], ""type"": ""LineString""}"
En exploitation;42.26132140202736, 9.541633610188958;"{""coordinates"": [[9.5423375, 42.2612192], [9.542302, 42.2611949], [9.5422948, 42.261192], [9.5421514, 42.2612408], [9.5419345, 42.2612805], [9.5418896, 42.2613021], [9.5417928, 42.2613135], [9.5413223, 42.2613692], [9.5410406, 42.2613919], [9.5409891, 42.2614127], [9.5409614, 42.2614239], [9.5409418, 42.2614236], [9.5409175, 42.2614231]], ""type"": ""LineString""}"
En exploitation;41.704948580980506, 9.377751084172578;"{""coordinates"": [[9.3775725, 41.7052859], [9.3776085, 41.7053163], [9.3777683, 41.7053227], [9.3777703, 41.7049647], [9.377773, 41.7044746], [9.3777732, 41.7044388], [9.3777419, 41.704438]], ""type"": ""LineString""}"
