ID;Opérateur;SUP_ID;Système;Mise en service déclaré;STA_NM_DPT;CODE_INSEE;Technologie;DATE_MAJ;sta_nm_anfr;nat_id;sup_nm_haut;tpo_id;Adresse;Adresse 1;Adresse 2;Adresse 3;Code postal;Code INSEE;coordonnees;Coordonnées;Statut
17613;BOUYGUES TELECOM;472264;LTE 700;2022-10-14;02A;2A266;4G;2026-03-19T15:15:24;02A2750129;23;33;6;Col de Tartavello;D4;;;20121;2A266;"42.073888888888895 , 8.905833333333334";42°4'26''N 8°54'21''E;En service
17614;BOUYGUES TELECOM;472264;LTE 800;2020-02-26;02A;2A266;4G;2026-03-19T15:15:24;02A2750129;23;33;6;Col de Tartavello;D4;;;20121;2A266;"42.073888888888895 , 8.905833333333334";42°4'26''N 8°54'21''E;En service
17615;BOUYGUES TELECOM;472264;UMTS 900;2017-01-31;02A;2A266;3G;2026-03-19T15:15:24;02A2750129;23;33;6;Col de Tartavello;D4;;;20121;2A266;"42.073888888888895 , 8.905833333333334";42°4'26''N 8°54'21''E;En service
21136;BOUYGUES TELECOM;483499;5G NR 2100;;02A;2A065;5G;2026-03-19T15:15:24;02A2750054;23;13;32;Valle Longa;Station TDF de Cargese Longa;Près de la D 81;;20130;2A065;"42.163333333333334 , 8.596111111111112";42°9'48''N 8°35'46''E;Projet approuvé
21137;BOUYGUES TELECOM;483499;GSM 900;2016-05-24;02A;2A065;2G;2026-03-19T15:15:24;02A2750054;23;13;32;Valle Longa;Station TDF de Cargese Longa;Près de la D 81;;20130;2A065;"42.163333333333334 , 8.596111111111112";42°9'48''N 8°35'46''E;En service
21138;BOUYGUES TELECOM;483499;LTE 1800;2016-05-24;02A;2A065;4G;2026-03-19T15:15:24;02A2750054;23;13;32;Valle Longa;Station TDF de Cargese Longa;Près de la D 81;;20130;2A065;"42.163333333333334 , 8.596111111111112";42°9'48''N 8°35'46''E;En service
21139;BOUYGUES TELECOM;483499;LTE 2100;2024-02-28;02A;2A065;4G;2026-03-19T15:15:24;02A2750054;23;13;32;Valle Longa;Station TDF de Cargese Longa;Près de la D 81;;20130;2A065;"42.163333333333334 , 8.596111111111112";42°9'48''N 8°35'46''E;En service
21140;BOUYGUES TELECOM;483499;LTE 2600;2018-10-08;02A;2A065;4G;2026-03-19T15:15:24;02A2750054;23;13;32;Valle Longa;Station TDF de Cargese Longa;Près de la D 81;;20130;2A065;"42.163333333333334 , 8.596111111111112";42°9'48''N 8°35'46''E;En service
21141;BOUYGUES TELECOM;483499;LTE 700;2024-02-28;02A;2A065;4G;2026-03-19T15:15:24;02A2750054;23;13;32;Valle Longa;Station TDF de Cargese Longa;Près de la D 81;;20130;2A065;"42.163333333333334 , 8.596111111111112";42°9'48''N 8°35'46''E;En service
21142;BOUYGUES TELECOM;483499;LTE 800;2016-05-24;02A;2A065;4G;2026-03-19T15:15:24;02A2750054;23;13;32;Valle Longa;Station TDF de Cargese Longa;Près de la D 81;;20130;2A065;"42.163333333333334 , 8.596111111111112";42°9'48''N 8°35'46''E;En service
21143;BOUYGUES TELECOM;483499;UMTS 900;2016-05-24;02A;2A065;3G;2026-03-19T15:15:24;02A2750054;23;13;32;Valle Longa;Station TDF de Cargese Longa;Près de la D 81;;20130;2A065;"42.163333333333334 , 8.596111111111112";42°9'48''N 8°35'46''E;En service
21378;BOUYGUES TELECOM;484247;LTE 700;2022-10-17;02A;2A089;4G;2026-03-19T15:15:24;02A2750120;23;36;32;Piannello;;;;20134;2A089;"41.95194444444445 , 9.151111111111112";41°57'7''N 9°9'4''E;En service
21379;BOUYGUES TELECOM;484247;LTE 800;2020-12-14;02A;2A089;4G;2026-03-19T15:15:24;02A2750120;23;36;32;Piannello;;;;20134;2A089;"41.95194444444445 , 9.151111111111112";41°57'7''N 9°9'4''E;En service
21380;BOUYGUES TELECOM;484247;UMTS 900;2017-03-24;02A;2A089;3G;2026-03-19T15:15:24;02A2750120;23;36;32;Piannello;;;;20134;2A089;"41.95194444444445 , 9.151111111111112";41°57'7''N 9°9'4''E;En service
25805;BOUYGUES TELECOM;503583;5G NR 2100;2022-07-28;02A;2A004;5G;2026-03-19T15:15:24;02A2750011;38;52;9;;AV MARECHAL MONCEY;Résidence Les Palmiers;;20000;2A004;"41.93 , 8.73361111111111";41°55'48''N 8°44'1''E;Techniquement opérationnel
25806;BOUYGUES TELECOM;503583;5G NR 3500;2023-03-08;02A;2A004;5G;2026-03-19T15:15:24;02A2750011;38;52;9;;AV MARECHAL MONCEY;Résidence Les Palmiers;;20000;2A004;"41.93 , 8.73361111111111";41°55'48''N 8°44'1''E;Techniquement opérationnel
25807;BOUYGUES TELECOM;503583;GSM 900;1998-07-01;02A;2A004;2G;2026-03-19T15:15:24;02A2750011;38;52;9;;AV MARECHAL MONCEY;Résidence Les Palmiers;;20000;2A004;"41.93 , 8.73361111111111";41°55'48''N 8°44'1''E;En service
25808;BOUYGUES TELECOM;503583;LTE 1800;2013-10-01;02A;2A004;4G;2026-03-19T15:15:24;02A2750011;38;52;9;;AV MARECHAL MONCEY;Résidence Les Palmiers;;20000;2A004;"41.93 , 8.73361111111111";41°55'48''N 8°44'1''E;En service
25809;BOUYGUES TELECOM;503583;LTE 2100;2022-02-16;02A;2A004;4G;2026-03-19T15:15:24;02A2750011;38;52;9;;AV MARECHAL MONCEY;Résidence Les Palmiers;;20000;2A004;"41.93 , 8.73361111111111";41°55'48''N 8°44'1''E;En service
25810;BOUYGUES TELECOM;503583;LTE 2600;2021-11-29;02A;2A004;4G;2026-03-19T15:15:24;02A2750011;38;52;9;;AV MARECHAL MONCEY;Résidence Les Palmiers;;20000;2A004;"41.93 , 8.73361111111111";41°55'48''N 8°44'1''E;En service
25811;BOUYGUES TELECOM;503583;LTE 700;2023-03-08;02A;2A004;4G;2026-03-19T15:15:24;02A2750011;38;52;9;;AV MARECHAL MONCEY;Résidence Les Palmiers;;20000;2A004;"41.93 , 8.73361111111111";41°55'48''N 8°44'1''E;En service
25812;BOUYGUES TELECOM;503583;LTE 800;2016-05-30;02A;2A004;4G;2026-03-19T15:15:24;02A2750011;38;52;9;;AV MARECHAL MONCEY;Résidence Les Palmiers;;20000;2A004;"41.93 , 8.73361111111111";41°55'48''N 8°44'1''E;En service
25813;BOUYGUES TELECOM;503583;UMTS 900;2009-11-20;02A;2A004;3G;2026-03-19T15:15:24;02A2750011;38;52;9;;AV MARECHAL MONCEY;Résidence Les Palmiers;;20000;2A004;"41.93 , 8.73361111111111";41°55'48''N 8°44'1''E;En service
25814;BOUYGUES TELECOM;503598;5G NR 2100;2024-01-31;02A;2A004;5G;2026-03-19T15:15:24;02A2750110;17;"22,3";9;;RTE DES SANGUINAIRES;RES SANTA LINA;;20000;2A004;"41.91 , 8.682777777777778";41°54'36''N 8°40'58''E;Techniquement opérationnel
25815;BOUYGUES TELECOM;503598;5G NR 3500;2024-01-31;02A;2A004;5G;2026-03-19T15:15:24;02A2750110;17;"22,3";9;;RTE DES SANGUINAIRES;RES SANTA LINA;;20000;2A004;"41.91 , 8.682777777777778";41°54'36''N 8°40'58''E;Techniquement opérationnel
25816;BOUYGUES TELECOM;503598;GSM 900;2006-10-20;02A;2A004;2G;2026-03-19T15:15:24;02A2750110;17;"22,3";9;;RTE DES SANGUINAIRES;RES SANTA LINA;;20000;2A004;"41.91 , 8.682777777777778";41°54'36''N 8°40'58''E;En service
25817;BOUYGUES TELECOM;503598;LTE 1800;2016-09-21;02A;2A004;4G;2026-03-19T15:15:24;02A2750110;17;"22,3";9;;RTE DES SANGUINAIRES;RES SANTA LINA;;20000;2A004;"41.91 , 8.682777777777778";41°54'36''N 8°40'58''E;En service
25818;BOUYGUES TELECOM;503598;LTE 2100;2022-12-28;02A;2A004;4G;2026-03-19T15:15:24;02A2750110;17;"22,3";9;;RTE DES SANGUINAIRES;RES SANTA LINA;;20000;2A004;"41.91 , 8.682777777777778";41°54'36''N 8°40'58''E;En service
25819;BOUYGUES TELECOM;503598;LTE 2600;2022-12-28;02A;2A004;4G;2026-03-19T15:15:24;02A2750110;17;"22,3";9;;RTE DES SANGUINAIRES;RES SANTA LINA;;20000;2A004;"41.91 , 8.682777777777778";41°54'36''N 8°40'58''E;En service
25820;BOUYGUES TELECOM;503598;LTE 700;2024-01-31;02A;2A004;4G;2026-03-19T15:15:24;02A2750110;17;"22,3";9;;RTE DES SANGUINAIRES;RES SANTA LINA;;20000;2A004;"41.91 , 8.682777777777778";41°54'36''N 8°40'58''E;En service
25821;BOUYGUES TELECOM;503598;LTE 800;2016-09-21;02A;2A004;4G;2026-03-19T15:15:24;02A2750110;17;"22,3";9;;RTE DES SANGUINAIRES;RES SANTA LINA;;20000;2A004;"41.91 , 8.682777777777778";41°54'36''N 8°40'58''E;En service
25822;BOUYGUES TELECOM;503598;UMTS 900;2016-09-21;02A;2A004;3G;2026-03-19T15:15:24;02A2750110;17;"22,3";9;;RTE DES SANGUINAIRES;RES SANTA LINA;;20000;2A004;"41.91 , 8.682777777777778";41°54'36''N 8°40'58''E;En service
26184;BOUYGUES TELECOM;505501;5G NR 2100;2022-07-28;02A;2A092;5G;2026-03-19T15:15:24;02A2750046;23;"33,4";32;Punta Di Calcina;RD 158;;;20135;2A092;"41.72 , 9.352222222222222";41°43'12''N 9°21'8''E;Techniquement opérationnel
26185;BOUYGUES TELECOM;505501;5G NR 3500;2023-08-02;02A;2A092;5G;2026-03-19T15:15:24;02A2750046;23;"33,4";32;Punta Di Calcina;RD 158;;;20135;2A092;"41.72 , 9.352222222222222";41°43'12''N 9°21'8''E;Techniquement opérationnel
26186;BOUYGUES TELECOM;505501;GSM 900;2016-10-31;02A;2A092;2G;2026-03-19T15:15:24;02A2750046;23;"33,4";32;Punta Di Calcina;RD 158;;;20135;2A092;"41.72 , 9.352222222222222";41°43'12''N 9°21'8''E;En service
26187;BOUYGUES TELECOM;505501;LTE 1800;2016-10-31;02A;2A092;4G;2026-03-19T15:15:24;02A2750046;23;"33,4";32;Punta Di Calcina;RD 158;;;20135;2A092;"41.72 , 9.352222222222222";41°43'12''N 9°21'8''E;En service
26188;BOUYGUES TELECOM;505501;LTE 2100;2019-10-21;02A;2A092;4G;2026-03-19T15:15:24;02A2750046;23;"33,4";32;Punta Di Calcina;RD 158;;;20135;2A092;"41.72 , 9.352222222222222";41°43'12''N 9°21'8''E;En service
26189;BOUYGUES TELECOM;505501;LTE 2600;2018-10-26;02A;2A092;4G;2026-03-19T15:15:24;02A2750046;23;"33,4";32;Punta Di Calcina;RD 158;;;20135;2A092;"41.72 , 9.352222222222222";41°43'12''N 9°21'8''E;En service
26190;BOUYGUES TELECOM;505501;LTE 700;2023-08-02;02A;2A092;4G;2026-03-19T15:15:24;02A2750046;23;"33,4";32;Punta Di Calcina;RD 158;;;20135;2A092;"41.72 , 9.352222222222222";41°43'12''N 9°21'8''E;En service
26191;BOUYGUES TELECOM;505501;LTE 800;2016-10-31;02A;2A092;4G;2026-03-19T15:15:24;02A2750046;23;"33,4";32;Punta Di Calcina;RD 158;;;20135;2A092;"41.72 , 9.352222222222222";41°43'12''N 9°21'8''E;En service
26192;BOUYGUES TELECOM;505501;UMTS 900;2016-10-31;02A;2A092;3G;2026-03-19T15:15:24;02A2750046;23;"33,4";32;Punta Di Calcina;RD 158;;;20135;2A092;"41.72 , 9.352222222222222";41°43'12''N 9°21'8''E;En service
26838;BOUYGUES TELECOM;508088;5G NR 2100;;02A;2A269;5G;2026-03-19T15:15:24;02A2750040;23;21;68;PORT DE PLAISANCE;RN 196;;;20145;2A269;"41.85666666666667 , 9.40388888888889";41°51'24''N 9°24'14''E;Projet approuvé
26839;BOUYGUES TELECOM;508088;5G NR 3500;;02A;2A269;5G;2026-03-19T15:15:24;02A2750040;23;21;68;PORT DE PLAISANCE;RN 196;;;20145;2A269;"41.85666666666667 , 9.40388888888889";41°51'24''N 9°24'14''E;Projet approuvé
26840;BOUYGUES TELECOM;508088;GSM 900;2016-07-28;02A;2A269;2G;2026-03-19T15:15:24;02A2750040;23;21;68;PORT DE PLAISANCE;RN 196;;;20145;2A269;"41.85666666666667 , 9.40388888888889";41°51'24''N 9°24'14''E;En service
26841;BOUYGUES TELECOM;508088;LTE 1800;2016-07-28;02A;2A269;4G;2026-03-19T15:15:24;02A2750040;23;21;68;PORT DE PLAISANCE;RN 196;;;20145;2A269;"41.85666666666667 , 9.40388888888889";41°51'24''N 9°24'14''E;En service
26842;BOUYGUES TELECOM;508088;LTE 2100;;02A;2A269;4G;2026-03-19T15:15:24;02A2750040;23;21;68;PORT DE PLAISANCE;RN 196;;;20145;2A269;"41.85666666666667 , 9.40388888888889";41°51'24''N 9°24'14''E;Projet approuvé
26843;BOUYGUES TELECOM;508088;LTE 2600;;02A;2A269;4G;2026-03-19T15:15:24;02A2750040;23;21;68;PORT DE PLAISANCE;RN 196;;;20145;2A269;"41.85666666666667 , 9.40388888888889";41°51'24''N 9°24'14''E;Projet approuvé
26844;BOUYGUES TELECOM;508088;LTE 700;;02A;2A269;4G;2026-03-19T15:15:24;02A2750040;23;21;68;PORT DE PLAISANCE;RN 196;;;20145;2A269;"41.85666666666667 , 9.40388888888889";41°51'24''N 9°24'14''E;Projet approuvé
26845;BOUYGUES TELECOM;508088;LTE 800;2016-07-28;02A;2A269;4G;2026-03-19T15:15:24;02A2750040;23;21;68;PORT DE PLAISANCE;RN 196;;;20145;2A269;"41.85666666666667 , 9.40388888888889";41°51'24''N 9°24'14''E;En service
26846;BOUYGUES TELECOM;508088;UMTS 900;2016-07-28;02A;2A269;3G;2026-03-19T15:15:24;02A2750040;23;21;68;PORT DE PLAISANCE;RN 196;;;20145;2A269;"41.85666666666667 , 9.40388888888889";41°51'24''N 9°24'14''E;En service
27380;BOUYGUES TELECOM;509442;5G NR 2100;2022-09-15;02A;2A071;5G;2026-03-19T15:15:24;02A2750057;23;31;32;Punta contra maggiore;Pylone TDF PILA CANALE;;;20140;2A071;"41.76222222222222 , 8.923888888888888";41°45'44''N 8°55'26''E;Techniquement opérationnel
27381;BOUYGUES TELECOM;509442;5G NR 3500;2022-11-03;02A;2A071;5G;2026-03-19T15:15:24;02A2750057;23;31;32;Punta contra maggiore;Pylone TDF PILA CANALE;;;20140;2A071;"41.76222222222222 , 8.923888888888888";41°45'44''N 8°55'26''E;Techniquement opérationnel
27382;BOUYGUES TELECOM;509442;GSM 900;2001-02-26;02A;2A071;2G;2026-03-19T15:15:24;02A2750057;23;31;32;Punta contra maggiore;Pylone TDF PILA CANALE;;;20140;2A071;"41.76222222222222 , 8.923888888888888";41°45'44''N 8°55'26''E;En service
27383;BOUYGUES TELECOM;509442;LTE 1800;2019-10-21;02A;2A071;4G;2026-03-19T15:15:24;02A2750057;23;31;32;Punta contra maggiore;Pylone TDF PILA CANALE;;;20140;2A071;"41.76222222222222 , 8.923888888888888";41°45'44''N 8°55'26''E;En service
27384;BOUYGUES TELECOM;509442;LTE 2100;2022-09-15;02A;2A071;4G;2026-03-19T15:15:24;02A2750057;23;31;32;Punta contra maggiore;Pylone TDF PILA CANALE;;;20140;2A071;"41.76222222222222 , 8.923888888888888";41°45'44''N 8°55'26''E;En service
27385;BOUYGUES TELECOM;509442;LTE 2600;2016-12-20;02A;2A071;4G;2026-03-19T15:15:24;02A2750057;23;31;32;Punta contra maggiore;Pylone TDF PILA CANALE;;;20140;2A071;"41.76222222222222 , 8.923888888888888";41°45'44''N 8°55'26''E;En service
27386;BOUYGUES TELECOM;509442;LTE 700;2022-09-15;02A;2A071;4G;2026-03-19T15:15:24;02A2750057;23;31;32;Punta contra maggiore;Pylone TDF PILA CANALE;;;20140;2A071;"41.76222222222222 , 8.923888888888888";41°45'44''N 8°55'26''E;En service
27387;BOUYGUES TELECOM;509442;LTE 800;2016-12-20;02A;2A071;4G;2026-03-19T15:15:24;02A2750057;23;31;32;Punta contra maggiore;Pylone TDF PILA CANALE;;;20140;2A071;"41.76222222222222 , 8.923888888888888";41°45'44''N 8°55'26''E;En service
27388;BOUYGUES TELECOM;509442;UMTS 900;2016-12-20;02A;2A071;3G;2026-03-19T15:15:24;02A2750057;23;31;32;Punta contra maggiore;Pylone TDF PILA CANALE;;;20140;2A071;"41.76222222222222 , 8.923888888888888";41°45'44''N 8°55'26''E;En service
27590;BOUYGUES TELECOM;510095;5G NR 2100;2023-10-19;02A;2A212;5G;2026-03-19T15:15:24;02A2750052;23;43;32;MONTE SAN GHIABICU;PYLONE TDF;;;20115;2A212;"42.238055555555555 , 8.621111111111112";42°14'17''N 8°37'16''E;Techniquement opérationnel
27591;BOUYGUES TELECOM;510095;5G NR 3500;2023-10-06;02A;2A212;5G;2026-03-19T15:15:24;02A2750052;23;43;32;MONTE SAN GHIABICU;PYLONE TDF;;;20115;2A212;"42.238055555555555 , 8.621111111111112";42°14'17''N 8°37'16''E;Techniquement opérationnel
27592;BOUYGUES TELECOM;510095;GSM 900;2016-05-24;02A;2A212;2G;2026-03-19T15:15:24;02A2750052;23;43;32;MONTE SAN GHIABICU;PYLONE TDF;;;20115;2A212;"42.238055555555555 , 8.621111111111112";42°14'17''N 8°37'16''E;En service
27593;BOUYGUES TELECOM;510095;LTE 1800;2018-03-19;02A;2A212;4G;2026-03-19T15:15:24;02A2750052;23;43;32;MONTE SAN GHIABICU;PYLONE TDF;;;20115;2A212;"42.238055555555555 , 8.621111111111112";42°14'17''N 8°37'16''E;En service
27594;BOUYGUES TELECOM;510095;LTE 2100;2023-10-19;02A;2A212;4G;2026-03-19T15:15:24;02A2750052;23;43;32;MONTE SAN GHIABICU;PYLONE TDF;;;20115;2A212;"42.238055555555555 , 8.621111111111112";42°14'17''N 8°37'16''E;En service
27595;BOUYGUES TELECOM;510095;LTE 2600;2019-06-21;02A;2A212;4G;2026-03-19T15:15:24;02A2750052;23;43;32;MONTE SAN GHIABICU;PYLONE TDF;;;20115;2A212;"42.238055555555555 , 8.621111111111112";42°14'17''N 8°37'16''E;En service
27596;BOUYGUES TELECOM;510095;LTE 700;2023-10-19;02A;2A212;4G;2026-03-19T15:15:24;02A2750052;23;43;32;MONTE SAN GHIABICU;PYLONE TDF;;;20115;2A212;"42.238055555555555 , 8.621111111111112";42°14'17''N 8°37'16''E;En service
27597;BOUYGUES TELECOM;510095;LTE 800;2016-05-24;02A;2A212;4G;2026-03-19T15:15:24;02A2750052;23;43;32;MONTE SAN GHIABICU;PYLONE TDF;;;20115;2A212;"42.238055555555555 , 8.621111111111112";42°14'17''N 8°37'16''E;En service
27598;BOUYGUES TELECOM;510095;UMTS 900;2016-05-24;02A;2A212;3G;2026-03-19T15:15:24;02A2750052;23;43;32;MONTE SAN GHIABICU;PYLONE TDF;;;20115;2A212;"42.238055555555555 , 8.621111111111112";42°14'17''N 8°37'16''E;En service
27736;BOUYGUES TELECOM;510317;5G NR 2100;2023-11-27;02A;2A247;5G;2026-03-19T15:15:24;02A2750089;23;"26,5";74;Poretta;96 r de Bastia;;;20137;2A247;"41.609722222222224 , 9.280833333333334";41°36'35''N 9°16'51''E;Techniquement opérationnel
27737;BOUYGUES TELECOM;510317;5G NR 3500;2023-11-27;02A;2A247;5G;2026-03-19T15:15:24;02A2750089;23;"26,5";74;Poretta;96 r de Bastia;;;20137;2A247;"41.609722222222224 , 9.280833333333334";41°36'35''N 9°16'51''E;Techniquement opérationnel
27738;BOUYGUES TELECOM;510317;GSM 900;2004-01-20;02A;2A247;2G;2026-03-19T15:15:24;02A2750089;23;"26,5";74;Poretta;96 r de Bastia;;;20137;2A247;"41.609722222222224 , 9.280833333333334";41°36'35''N 9°16'51''E;En service
27739;BOUYGUES TELECOM;510317;LTE 1800;2018-06-26;02A;2A247;4G;2026-03-19T15:15:24;02A2750089;23;"26,5";74;Poretta;96 r de Bastia;;;20137;2A247;"41.609722222222224 , 9.280833333333334";41°36'35''N 9°16'51''E;En service
27740;BOUYGUES TELECOM;510317;LTE 2100;2021-06-30;02A;2A247;4G;2026-03-19T15:15:24;02A2750089;23;"26,5";74;Poretta;96 r de Bastia;;;20137;2A247;"41.609722222222224 , 9.280833333333334";41°36'35''N 9°16'51''E;En service
27741;BOUYGUES TELECOM;510317;LTE 2600;2021-06-30;02A;2A247;4G;2026-03-19T15:15:24;02A2750089;23;"26,5";74;Poretta;96 r de Bastia;;;20137;2A247;"41.609722222222224 , 9.280833333333334";41°36'35''N 9°16'51''E;En service
27742;BOUYGUES TELECOM;510317;LTE 700;2023-11-27;02A;2A247;4G;2026-03-19T15:15:24;02A2750089;23;"26,5";74;Poretta;96 r de Bastia;;;20137;2A247;"41.609722222222224 , 9.280833333333334";41°36'35''N 9°16'51''E;En service
27743;BOUYGUES TELECOM;510317;LTE 800;2018-06-26;02A;2A247;4G;2026-03-19T15:15:24;02A2750089;23;"26,5";74;Poretta;96 r de Bastia;;;20137;2A247;"41.609722222222224 , 9.280833333333334";41°36'35''N 9°16'51''E;En service
27744;BOUYGUES TELECOM;510317;UMTS 900;2018-06-26;02A;2A247;3G;2026-03-19T15:15:24;02A2750089;23;"26,5";74;Poretta;96 r de Bastia;;;20137;2A247;"41.609722222222224 , 9.280833333333334";41°36'35''N 9°16'51''E;En service
27875;BOUYGUES TELECOM;510724;LTE 700;2023-08-24;02A;2A262;4G;2026-03-19T15:15:24;02A2750128;23;15;6;;Ch de Mona;;;20121;2A262;"42.126111111111115 , 8.865833333333333";42°7'34''N 8°51'57''E;En service
27876;BOUYGUES TELECOM;510724;LTE 800;2020-02-26;02A;2A262;4G;2026-03-19T15:15:24;02A2750128;23;15;6;;Ch de Mona;;;20121;2A262;"42.126111111111115 , 8.865833333333333";42°7'34''N 8°51'57''E;En service
27877;BOUYGUES TELECOM;510724;UMTS 900;2017-02-28;02A;2A262;3G;2026-03-19T15:15:24;02A2750128;23;15;6;;Ch de Mona;;;20121;2A262;"42.126111111111115 , 8.865833333333333";42°7'34''N 8°51'57''E;En service
30753;BOUYGUES TELECOM;519837;5G NR 2100;2022-07-22;02A;2A362;5G;2026-03-19T15:15:24;02A2750194;23;20;74;Valdo;;;;20124;2A362;"41.749722222222225 , 9.17361111111111";41°44'59''N 9°10'25''E;Techniquement opérationnel
30754;BOUYGUES TELECOM;519837;GSM 900;2017-11-15;02A;2A362;2G;2026-03-19T15:15:24;02A2750194;23;20;74;Valdo;;;;20124;2A362;"41.749722222222225 , 9.17361111111111";41°44'59''N 9°10'25''E;En service
30755;BOUYGUES TELECOM;519837;LTE 1800;2022-07-22;02A;2A362;4G;2026-03-19T15:15:24;02A2750194;23;20;74;Valdo;;;;20124;2A362;"41.749722222222225 , 9.17361111111111";41°44'59''N 9°10'25''E;En service
30756;BOUYGUES TELECOM;519837;LTE 2100;2022-07-22;02A;2A362;4G;2026-03-19T15:15:24;02A2750194;23;20;74;Valdo;;;;20124;2A362;"41.749722222222225 , 9.17361111111111";41°44'59''N 9°10'25''E;En service
30757;BOUYGUES TELECOM;519837;LTE 800;2017-11-15;02A;2A362;4G;2026-03-19T15:15:24;02A2750194;23;20;74;Valdo;;;;20124;2A362;"41.749722222222225 , 9.17361111111111";41°44'59''N 9°10'25''E;En service
30758;BOUYGUES TELECOM;519837;UMTS 900;2017-11-15;02A;2A362;3G;2026-03-19T15:15:24;02A2750194;23;20;74;Valdo;;;;20124;2A362;"41.749722222222225 , 9.17361111111111";41°44'59''N 9°10'25''E;En service
31461;BOUYGUES TELECOM;522275;5G NR 2100;;02A;2A004;5G;2026-03-19T15:15:24;02A2750188;26;12;74;Vignola;Rte du Centre Scientifique;2 rte des Sanguinaires;;20000;2A004;"41.910555555555554 , 8.653055555555556";41°54'38''N 8°39'11''E;Projet approuvé
31462;BOUYGUES TELECOM;522275;5G NR 3500;;02A;2A004;5G;2026-03-19T15:15:24;02A2750188;26;12;74;Vignola;Rte du Centre Scientifique;2 rte des Sanguinaires;;20000;2A004;"41.910555555555554 , 8.653055555555556";41°54'38''N 8°39'11''E;Projet approuvé
31463;BOUYGUES TELECOM;522275;GSM 900;2017-11-15;02A;2A004;2G;2026-03-19T15:15:24;02A2750188;26;12;74;Vignola;Rte du Centre Scientifique;2 rte des Sanguinaires;;20000;2A004;"41.910555555555554 , 8.653055555555556";41°54'38''N 8°39'11''E;En service
31464;BOUYGUES TELECOM;522275;LTE 1800;2017-11-15;02A;2A004;4G;2026-03-19T15:15:24;02A2750188;26;12;74;Vignola;Rte du Centre Scientifique;2 rte des Sanguinaires;;20000;2A004;"41.910555555555554 , 8.653055555555556";41°54'38''N 8°39'11''E;En service
31465;BOUYGUES TELECOM;522275;LTE 2100;2021-02-01;02A;2A004;4G;2026-03-19T15:15:24;02A2750188;26;12;74;Vignola;Rte du Centre Scientifique;2 rte des Sanguinaires;;20000;2A004;"41.910555555555554 , 8.653055555555556";41°54'38''N 8°39'11''E;En service
31466;BOUYGUES TELECOM;522275;LTE 2600;2021-02-01;02A;2A004;4G;2026-03-19T15:15:24;02A2750188;26;12;74;Vignola;Rte du Centre Scientifique;2 rte des Sanguinaires;;20000;2A004;"41.910555555555554 , 8.653055555555556";41°54'38''N 8°39'11''E;En service
31467;BOUYGUES TELECOM;522275;LTE 700;;02A;2A004;4G;2026-03-19T15:15:24;02A2750188;26;12;74;Vignola;Rte du Centre Scientifique;2 rte des Sanguinaires;;20000;2A004;"41.910555555555554 , 8.653055555555556";41°54'38''N 8°39'11''E;Projet approuvé
31468;BOUYGUES TELECOM;522275;LTE 800;2017-11-15;02A;2A004;4G;2026-03-19T15:15:24;02A2750188;26;12;74;Vignola;Rte du Centre Scientifique;2 rte des Sanguinaires;;20000;2A004;"41.910555555555554 , 8.653055555555556";41°54'38''N 8°39'11''E;En service
31469;BOUYGUES TELECOM;522275;UMTS 900;2017-11-15;02A;2A004;3G;2026-03-19T15:15:24;02A2750188;26;12;74;Vignola;Rte du Centre Scientifique;2 rte des Sanguinaires;;20000;2A004;"41.910555555555554 , 8.653055555555556";41°54'38''N 8°39'11''E;En service
32229;BOUYGUES TELECOM;525646;GSM 900;2016-10-14;02A;2A085;2G;2026-03-19T15:15:24;02A2750190;23;21;72;Fiuminale;Coletta;;;20117;2A085;"41.91583333333333 , 8.916111111111112";41°54'57''N 8°54'58''E;En service
32230;BOUYGUES TELECOM;525646;LTE 1800;2019-01-11;02A;2A085;4G;2026-03-19T15:15:24;02A2750190;23;21;72;Fiuminale;Coletta;;;20117;2A085;"41.91583333333333 , 8.916111111111112";41°54'57''N 8°54'58''E;En service
32231;BOUYGUES TELECOM;525646;LTE 800;2016-10-14;02A;2A085;4G;2026-03-19T15:15:24;02A2750190;23;21;72;Fiuminale;Coletta;;;20117;2A085;"41.91583333333333 , 8.916111111111112";41°54'57''N 8°54'58''E;En service
32232;BOUYGUES TELECOM;525646;UMTS 900;2016-10-14;02A;2A085;3G;2026-03-19T15:15:24;02A2750190;23;21;72;Fiuminale;Coletta;;;20117;2A085;"41.91583333333333 , 8.916111111111112";41°54'57''N 8°54'58''E;En service
