statut;geo_point_2d;geo_shape
En exploitation;41.915594558576885, 8.729284845424141;"{""coordinates"": [[8.7293232, 41.915615], [8.7292699, 41.9155866], [8.7292465, 41.9155741]], ""type"": ""LineString""}"
En exploitation;41.91725893250417, 8.730641484406272;"{""coordinates"": [[8.7306136, 41.917511], [8.7306151, 41.9175066], [8.730643, 41.917424], [8.7306509, 41.9174005], [8.730589, 41.9173859], [8.7307056, 41.9169821]], ""type"": ""LineString""}"
En exploitation;41.91696025884708, 8.730842289983306;"{""coordinates"": [[8.7307056, 41.9169821], [8.7308766, 41.9169996], [8.7309223, 41.9168526]], ""type"": ""LineString""}"
En exploitation;41.91677015514061, 8.73094421970795;"{""coordinates"": [[8.7309223, 41.9168526], [8.730965, 41.916692], [8.7309661, 41.9166877]], ""type"": ""LineString""}"
En exploitation;41.91762745731034, 8.730006067308821;"{""coordinates"": [[8.7298461, 41.917572], [8.7299041, 41.9175836], [8.7299622, 41.9175952], [8.7300929, 41.9176214], [8.7300574, 41.9177498]], ""type"": ""LineString""}"
En exploitation;41.917636365080845, 8.730227263851457;"{""coordinates"": [[8.7301658, 41.9176264], [8.7301894, 41.9176301], [8.7302329, 41.9176373], [8.730283, 41.9176455], [8.7302887, 41.9176465]], ""type"": ""LineString""}"
En exploitation;41.92016275, 8.7258338;"{""coordinates"": [[8.7258062, 41.9199476], [8.7258614, 41.9203779]], ""type"": ""LineString""}"
En exploitation;41.91675839732374, 8.73862130061461;"{""coordinates"": [[8.738712, 41.9167068], [8.7387082, 41.9167102], [8.738701, 41.9167165], [8.7386656, 41.9167352], [8.7385775, 41.9167816], [8.7385682, 41.9167865], [8.7385336, 41.9168048], [8.7385288, 41.9168074]], ""type"": ""LineString""}"
En exploitation;41.91708664735066, 8.738638451212069;"{""coordinates"": [[8.7384746, 41.916954], [8.7384794, 41.9169567], [8.7385028, 41.9169695], [8.7385493, 41.9170106], [8.7386647, 41.9171122], [8.7387165, 41.9171527], [8.7387982, 41.9172168], [8.7387993, 41.9172177], [8.7388024, 41.91722]], ""type"": ""LineString""}"
En exploitation;41.91744057969658, 8.73874961378484;"{""coordinates"": [[8.7387381, 41.9174457], [8.7387561, 41.9174377], [8.7387586, 41.9174366], [8.7387611, 41.9174354]], ""type"": ""LineString""}"
En exploitation;41.91746603882304, 8.73869781910928;"{""coordinates"": [[8.7387381, 41.9174457], [8.7387331, 41.9174483], [8.7386625, 41.9174838], [8.7386584, 41.9174859], [8.7386575, 41.9174863]], ""type"": ""LineString""}"
En exploitation;41.917102176351804, 8.737933415818196;"{""coordinates"": [[8.7378296, 41.9171644], [8.7378343, 41.9171616], [8.7379234, 41.9171082], [8.7379328, 41.9171026], [8.7380325, 41.9170427], [8.7380357, 41.9170408], [8.7380372, 41.9170399]], ""type"": ""LineString""}"
En exploitation;41.91748161368399, 8.738866055579713;"{""coordinates"": [[8.7386083, 41.9175975], [8.7386134, 41.9175951], [8.7388236, 41.9174993], [8.7389773, 41.9174291], [8.7390821, 41.9173813], [8.7391163, 41.9174033], [8.739121, 41.9174061]], ""type"": ""LineString""}"
En exploitation;41.91774796589968, 8.738701965065033;"{""coordinates"": [[8.7387295, 41.9177216], [8.7386776, 41.9177713], [8.7386744, 41.9177743]], ""type"": ""LineString""}"
En exploitation;41.92042140475953, 8.738268802037341;"{""coordinates"": [[8.7383525, 41.9204121], [8.7383088, 41.920417], [8.7381911, 41.92043], [8.7381898, 41.92043], [8.7381851, 41.9204306]], ""type"": ""LineString""}"
En exploitation;41.919592472175786, 8.738432631508044;"{""coordinates"": [[8.7382249, 41.9195984], [8.7382519, 41.919606], [8.7385034, 41.9196452], [8.7385565, 41.9194526]], ""type"": ""LineString""}"
En exploitation;41.919549849999996, 8.738235549999999;"{""coordinates"": [[8.7381994, 41.919595], [8.7382717, 41.9195047]], ""type"": ""LineString""}"
En exploitation;41.9191216614798, 8.738387045749638;"{""coordinates"": [[8.7381697, 41.9192125], [8.7382141, 41.9191579], [8.7382773, 41.9190801], [8.7383257, 41.9190881], [8.7385207, 41.9191201], [8.7386378, 41.9191393], [8.7386461, 41.9191407]], ""type"": ""LineString""}"
En exploitation;41.91972214403849, 8.737724245533174;"{""coordinates"": [[8.7377872, 41.9194958], [8.7377852, 41.9195001], [8.7377463, 41.9195802], [8.737697, 41.9196815], [8.7377042, 41.919753], [8.7377069, 41.9197798], [8.7377114, 41.9198246], [8.7377251, 41.9199598]], ""type"": ""LineString""}"
En exploitation;41.919164870116674, 8.73794828237957;"{""coordinates"": [[8.7377148, 41.9192561], [8.7377206, 41.919257], [8.7379357, 41.9192888], [8.7379425, 41.9192789], [8.737997, 41.9191989], [8.7380408, 41.919135], [8.7380831, 41.9190729], [8.7379927, 41.9190148], [8.737981, 41.9189961], [8.7379493, 41.918945]], ""type"": ""LineString""}"
En exploitation;41.9196856264971, 8.738294020957696;"{""coordinates"": [[8.7384857, 41.9197094], [8.7384521, 41.919705], [8.7382499, 41.919663], [8.7381823, 41.919655], [8.7381578, 41.9197246], [8.7381832, 41.9197312]], ""type"": ""LineString""}"
En exploitation;41.91812935082117, 8.739529894743438;"{""coordinates"": [[8.7395814, 41.9181387], [8.7395819, 41.9181432], [8.7395823, 41.9181477], [8.7394696, 41.9181089]], ""type"": ""LineString""}"
En exploitation;41.91809505026623, 8.739445988051058;"{""coordinates"": [[8.7394696, 41.9181089], [8.7394318, 41.918093], [8.7394397, 41.9180785], [8.7394421, 41.9180744]], ""type"": ""LineString""}"
En exploitation;41.9180372980197, 8.739861390215935;"{""coordinates"": [[8.7398451, 41.918115], [8.739846, 41.9181105], [8.7398768, 41.917964], [8.7398777, 41.9179596]], ""type"": ""LineString""}"
En exploitation;41.917994449999995, 8.73933725;"{""coordinates"": [[8.7394513, 41.9180467], [8.7392232, 41.9179422]], ""type"": ""LineString""}"
En exploitation;41.91848745, 8.73968825;"{""coordinates"": [[8.7397652, 41.9182828], [8.7396113, 41.9186921]], ""type"": ""LineString""}"
En exploitation;41.91867035, 8.7387724;"{""coordinates"": [[8.7387649, 41.9186974], [8.7387799, 41.9186433]], ""type"": ""LineString""}"
En exploitation;41.91877099076555, 8.739240051434958;"{""coordinates"": [[8.7395618, 41.9188207], [8.7393854, 41.9187934], [8.7393501, 41.918788], [8.7391618, 41.9187589], [8.7391501, 41.9187571], [8.7389383, 41.9187244], [8.7389183, 41.9187213]], ""type"": ""LineString""}"
En exploitation;41.91958261592228, 8.735410636305753;"{""coordinates"": [[8.7354743, 41.9194346], [8.7354229, 41.9195541], [8.7353494, 41.919725], [8.7353469, 41.9197306]], ""type"": ""LineString""}"
En exploitation;41.91859411859829, 8.735671612793228;"{""coordinates"": [[8.7356837, 41.918872], [8.7357679, 41.9185061], [8.7354925, 41.918467], [8.735449, 41.9184608]], ""type"": ""LineString""}"
En exploitation;41.91839214496588, 8.734982650884278;"{""coordinates"": [[8.735155, 41.9184231], [8.7350499, 41.9184042], [8.7348163, 41.9183623], [8.7348103, 41.9183612]], ""type"": ""LineString""}"
En exploitation;41.91876188816401, 8.735156895072087;"{""coordinates"": [[8.7352214, 41.9188438], [8.7351226, 41.9188222], [8.7351601, 41.9186867], [8.7351759, 41.9186296]], ""type"": ""LineString""}"
En exploitation;41.91842521159302, 8.735093548150868;"{""coordinates"": [[8.7351647, 41.9184361], [8.7350431, 41.9184175], [8.7350278, 41.9184151], [8.7350224, 41.9184143]], ""type"": ""LineString""}"
En exploitation;41.919553866019015, 8.73463399760164;"{""coordinates"": [[8.7348119, 41.91958], [8.734462, 41.9195286], [8.7344561, 41.9195277]], ""type"": ""LineString""}"
En exploitation;41.91981735, 8.7349265;"{""coordinates"": [[8.7348346, 41.9198044], [8.7350184, 41.9198303]], ""type"": ""LineString""}"
En exploitation;41.91904972259346, 8.73509627466828;"{""coordinates"": [[8.7350125, 41.9192888], [8.7350366, 41.919201], [8.7350852, 41.9190252], [8.7351187, 41.9189037], [8.7352537, 41.9189233]], ""type"": ""LineString""}"
En exploitation;41.91927063617001, 8.734862254632448;"{""coordinates"": [[8.7348229, 41.919263], [8.7348238, 41.9192646], [8.7348521, 41.919269], [8.7348751, 41.9192727], [8.7348965, 41.9192761], [8.7349025, 41.919277]], ""type"": ""LineString""}"
En exploitation;41.919240090343294, 8.734916876126038;"{""coordinates"": [[8.7349025, 41.919277], [8.7349221, 41.9192267], [8.7349293, 41.9192081], [8.7349313, 41.9192032]], ""type"": ""LineString""}"
En exploitation;41.91884147722691, 8.73477994675411;"{""coordinates"": [[8.7348839, 41.9188537], [8.7346942, 41.9188314], [8.734676, 41.9188292]], ""type"": ""LineString""}"
En exploitation;41.91848566782165, 8.738182543042667;"{""coordinates"": [[8.7380982, 41.9184527], [8.7382179, 41.9184995], [8.7382669, 41.9185186]], ""type"": ""LineString""}"
En exploitation;41.91833845890115, 8.737872796765144;"{""coordinates"": [[8.7378224, 41.9183187], [8.7378757, 41.9183396], [8.737897, 41.9183479], [8.7379115, 41.9183537], [8.7379232, 41.9183582]], ""type"": ""LineString""}"
En exploitation;41.91847359897711, 8.738200800414033;"{""coordinates"": [[8.7381126, 41.9184379], [8.7382181, 41.9184806], [8.738289, 41.9185093]], ""type"": ""LineString""}"
En exploitation;41.918054133782775, 8.737970522378944;"{""coordinates"": [[8.7380541, 41.9180981], [8.7380035, 41.9180739], [8.7380033, 41.9180738], [8.7379904, 41.9180656], [8.737985, 41.9180625], [8.7379369, 41.9180356], [8.7379081, 41.9180194], [8.737888, 41.9180081]], ""type"": ""LineString""}"
En exploitation;41.918852579397914, 8.737696578522382;"{""coordinates"": [[8.7374999, 41.9189188], [8.7375015, 41.9189144], [8.737538, 41.9188172], [8.7376707, 41.9188373], [8.7377058, 41.9188426], [8.737736, 41.9188471], [8.7378235, 41.9188603], [8.7379308, 41.9188765], [8.7379326, 41.9188945]], ""type"": ""LineString""}"
En exploitation;41.92158354720818, 8.732696139057069;"{""coordinates"": [[8.7326435, 41.9215877], [8.7326692, 41.9216043], [8.7327443, 41.9215576], [8.732749, 41.9215547]], ""type"": ""LineString""}"
En exploitation;41.921411661518604, 8.732262245329839;"{""coordinates"": [[8.7321965, 41.9213509], [8.7321863, 41.9213695], [8.7322388, 41.9214118], [8.7322621, 41.9214014], [8.7323492, 41.9214654], [8.7323533, 41.9214686]], ""type"": ""LineString""}"
En exploitation;41.92060425, 8.7340228;"{""coordinates"": [[8.7341657, 41.920718], [8.7338799, 41.9204905]], ""type"": ""LineString""}"
En exploitation;41.9203326349443, 8.736148693330973;"{""coordinates"": [[8.7361349, 41.9202567], [8.7361358, 41.9202611], [8.7361616, 41.9204042], [8.7361621, 41.9204078], [8.7361623, 41.9204086]], ""type"": ""LineString""}"
En exploitation;41.91909493649013, 8.73731567911385;"{""coordinates"": [[8.7371527, 41.9191612], [8.7371824, 41.9191664], [8.7372112, 41.9191715], [8.7373091, 41.9191893], [8.737331, 41.9191313], [8.7373573, 41.9190624], [8.7373582, 41.9190598], [8.7373969, 41.918958], [8.7374147, 41.9189144]], ""type"": ""LineString""}"
En exploitation;41.920394431965704, 8.737814771587955;"{""coordinates"": [[8.7378572, 41.9205616], [8.7378388, 41.9204824], [8.7378194, 41.920394], [8.7377985, 41.9203291], [8.7377913, 41.9203067], [8.7377616, 41.9202305]], ""type"": ""LineString""}"
En exploitation;41.921737395222095, 8.73525014771241;"{""coordinates"": [[8.7353251, 41.9217016], [8.7351802, 41.9217708], [8.7351752, 41.9217732]], ""type"": ""LineString""}"
En exploitation;41.923438330183075, 8.737440290090882;"{""coordinates"": [[8.7376012, 41.9234158], [8.7375953, 41.9234166], [8.7375893, 41.9234174], [8.7374241, 41.9234406], [8.7372853, 41.9234601], [8.7372794, 41.923461]], ""type"": ""LineString""}"
En exploitation;41.92245035368464, 8.737773167278787;"{""coordinates"": [[8.7377598, 41.9224679], [8.7377567, 41.9224491], [8.7378021, 41.9224448]], ""type"": ""LineString""}"
En exploitation;41.924154431605864, 8.738134136043389;"{""coordinates"": [[8.7381178, 41.9241734], [8.7381205, 41.9241704], [8.7381504, 41.9241354]], ""type"": ""LineString""}"
En exploitation;41.92382544220735, 8.738360226799307;"{""coordinates"": [[8.7381504, 41.9241354], [8.7382033, 41.9240607], [8.738305, 41.9239175], [8.7384029, 41.9237691], [8.7384105, 41.9237563], [8.7384591, 41.9236743], [8.7385579, 41.9235076]], ""type"": ""LineString""}"
En exploitation;41.9242956976624, 8.738134606534857;"{""coordinates"": [[8.7380053, 41.9244957], [8.7380078, 41.9244917], [8.7380363, 41.9244473], [8.7381968, 41.9241978], [8.7382028, 41.9241884], [8.7382676, 41.9240982]], ""type"": ""LineString""}"
En exploitation;41.92484031596983, 8.737423527787644;"{""coordinates"": [[8.7374601, 41.924988], [8.7374579, 41.9249792], [8.7374007, 41.9247566], [8.7373953, 41.9247027], [8.7374072, 41.924702]], ""type"": ""LineString""}"
En exploitation;41.92514496701232, 8.736593420317762;"{""coordinates"": [[8.7366451, 41.9251782], [8.7365462, 41.9251146], [8.736545, 41.9251138], [8.7365417, 41.9251118]], ""type"": ""LineString""}"
En exploitation;41.92515665, 8.736788;"{""coordinates"": [[8.7366451, 41.9251782], [8.7369309, 41.9251351]], ""type"": ""LineString""}"
En exploitation;41.925948000000005, 8.7366518;"{""coordinates"": [[8.7364355, 41.92598], [8.7368681, 41.925916]], ""type"": ""LineString""}"
En exploitation;41.92589628484151, 8.737478114597778;"{""coordinates"": [[8.7374993, 41.9256178], [8.7375434, 41.9258849], [8.7375614, 41.9259936], [8.7374331, 41.9260085], [8.7372686, 41.9260277], [8.7372626, 41.9260284]], ""type"": ""LineString""}"
En exploitation;41.925328002931934, 8.73743387073255;"{""coordinates"": [[8.7374599, 41.9254665], [8.7374432, 41.9253777], [8.7374248, 41.92528], [8.7374088, 41.925194], [8.7374083, 41.925191], [8.7374079, 41.9251895]], ""type"": ""LineString""}"
En exploitation;41.926509828188536, 8.736770641617223;"{""coordinates"": [[8.7364921, 41.9265411], [8.7367684, 41.9265103], [8.7367802, 41.926509], [8.7369763, 41.9264871], [8.7370488, 41.9264757]], ""type"": ""LineString""}"
En exploitation;41.92659602019048, 8.736757400626589;"{""coordinates"": [[8.7370744, 41.9265633], [8.7369964, 41.9265673], [8.7366109, 41.9266131], [8.7365039, 41.9266258], [8.7364408, 41.9266334]], ""type"": ""LineString""}"
En exploitation;41.92787550313806, 8.737328102654956;"{""coordinates"": [[8.7373058, 41.9278235], [8.7373179, 41.9278228], [8.7373233, 41.9278495], [8.7373417, 41.9279389]], ""type"": ""LineString""}"
En exploitation;41.92723602228955, 8.737917774936697;"{""coordinates"": [[8.7380312, 41.9272231], [8.7380253, 41.9272236], [8.7378278, 41.9272435], [8.7378305, 41.9272704]], ""type"": ""LineString""}"
En exploitation;41.926951495561234, 8.737681753457249;"{""coordinates"": [[8.7377216, 41.9271501], [8.7376779, 41.9269282], [8.7376761, 41.9269193], [8.7376477, 41.926775], [8.7376237, 41.9267764]], ""type"": ""LineString""}"
En exploitation;41.926695812539165, 8.737772752827638;"{""coordinates"": [[8.7377247, 41.9266984], [8.7377306, 41.9266982], [8.7378208, 41.9266931]], ""type"": ""LineString""}"
En exploitation;41.926691965882654, 8.73597519646765;"{""coordinates"": [[8.7358795, 41.9267019], [8.7359389, 41.9266957], [8.7360115, 41.9266882], [8.7360709, 41.9266821]], ""type"": ""LineString""}"
En exploitation;41.92668423552974, 8.736151847269507;"{""coordinates"": [[8.7360709, 41.9266821], [8.7360746, 41.926718], [8.7361106, 41.926716], [8.736107, 41.9266801], [8.736178, 41.9266723], [8.7362744, 41.9266616]], ""type"": ""LineString""}"
En exploitation;41.92727264477534, 8.73638964999638;"{""coordinates"": [[8.736255, 41.9272135], [8.7364114, 41.9272047], [8.7364453, 41.927424], [8.736446, 41.9274285]], ""type"": ""LineString""}"
En exploitation;41.92822276004964, 8.737847948745442;"{""coordinates"": [[8.7379155, 41.9281143], [8.7379344, 41.928203], [8.7379384, 41.9282214], [8.7376957, 41.9282702], [8.7376894, 41.9282715]], ""type"": ""LineString""}"
En exploitation;41.92808748928157, 8.737848238751484;"{""coordinates"": [[8.7379155, 41.9281143], [8.7379128, 41.9280874], [8.7378165, 41.9280928], [8.7378147, 41.9280748], [8.7377666, 41.9280775]], ""type"": ""LineString""}"
En exploitation;41.927552500000004, 8.7355375;"{""coordinates"": [[8.7354774, 41.9275559], [8.7355976, 41.9275491]], ""type"": ""LineString""}"
En exploitation;41.9282162836771, 8.732635996390332;"{""coordinates"": [[8.7328312, 41.9281737], [8.7324466, 41.9282576], [8.7324408, 41.9282589]], ""type"": ""LineString""}"
En exploitation;41.92665000140132, 8.728328323911887;"{""coordinates"": [[8.7281546, 41.9264807], [8.7281768, 41.9264901], [8.7282234, 41.9267132], [8.728605, 41.9266647], [8.7286054, 41.9266647]], ""type"": ""LineString""}"
En exploitation;41.92621059465215, 8.709514030401825;"{""coordinates"": [[8.7103843, 41.9258463], [8.7101653, 41.9264364], [8.708517, 41.9260692], [8.7083483, 41.9260316]], ""type"": ""LineString""}"
En exploitation;41.926013509416244, 8.708267958675915;"{""coordinates"": [[8.7083483, 41.9260316], [8.7081982, 41.9259978], [8.7081934, 41.9259967], [8.7081876, 41.9259955]], ""type"": ""LineString""}"
En exploitation;41.925200756548136, 8.709619574535449;"{""coordinates"": [[8.7102061, 41.925757], [8.7099079, 41.9255569], [8.7098917, 41.9255365], [8.709867, 41.9255057], [8.7095837, 41.9251514], [8.7092998, 41.9247964], [8.7090185, 41.9246905], [8.7090134, 41.9246881]], ""type"": ""LineString""}"
En exploitation;41.92457350822476, 8.711037145623706;"{""coordinates"": [[8.7107967, 41.9244935], [8.7108113, 41.9244987], [8.7112777, 41.9246532]], ""type"": ""LineString""}"
En exploitation;41.92478799168599, 8.711659305569672;"{""coordinates"": [[8.7112777, 41.9246532], [8.7116004, 41.9247724], [8.7120437, 41.9249147]], ""type"": ""LineString""}"
En exploitation;41.92987480606366, 8.732207434075201;"{""coordinates"": [[8.7320927, 41.9297268], [8.732093, 41.9297268], [8.7320986, 41.9297264], [8.7321166, 41.9297254], [8.7323045, 41.9300309], [8.7322973, 41.9300372], [8.7322934, 41.9300405]], ""type"": ""LineString""}"
En exploitation;41.9282242082933, 8.731255647799685;"{""coordinates"": [[8.7311612, 41.9283432], [8.7313471, 41.928109], [8.7313498, 41.928105]], ""type"": ""LineString""}"
En exploitation;41.930610464337185, 8.731067866288859;"{""coordinates"": [[8.7307511, 41.9304901], [8.7308372, 41.9306228], [8.7310368, 41.9306838], [8.7310571, 41.9306762], [8.7314276, 41.9305372], [8.7314328, 41.9305352]], ""type"": ""LineString""}"
En exploitation;41.929053482569884, 8.727825845873033;"{""coordinates"": [[8.7280502, 41.9290003], [8.7280045, 41.9290111], [8.7276015, 41.9291067]], ""type"": ""LineString""}"
